,gene,gene_number,x,y
0,Khdrbs1,73,1181.858404695808,1825.3676321173343
1,Khdrbs1,73,1251.5887499248458,1837.4142002799256
2,Rpl18a,187,1250.756143583997,1838.548122828581
3,Ybx1,263,1256.445828465131,1748.6781249253288
4,Vim,261,1254.758365600681,1748.7275740746545
5,Zyx,271,1256.7537820818643,1748.0683715454873
6,negative_control,1945,1256.6529543220154,1748.4921757354257
7,Cops7a,17,1257.5327972240248,1789.7691873013946
8,Tpm4,239,1262.142025910203,1823.1907788452493
9,Ehmt2,31,1262.0162688101857,1813.267737654736
10,Zyx,271,1265.9019916145414,1806.8268985385048
11,Csnk1a1,22,1266.766765873037,1806.8426990648584
12,negative_control,366,1266.1344554634004,1806.8052205383344
13,Ywhag,265,1267.1583880605535,1806.5828592146563
14,negative_control,327,1265.6554923509364,1807.1297975630025
15,negative_control,555,1265.6551147170285,1806.616248429672
16,Cops7a,17,1269.5422321821177,1817.137981047924
17,Tpm4,239,1275.054463565658,1812.3423166963496
18,Morf4l2,88,1276.0938613630474,1748.8780669860134
19,Tbrg1,225,1276.0244859031395,1749.82663112647
20,Taldo1,223,1275.5863145827675,1748.6065775540994
21,negative_control,2018,1277.7486984349523,1761.812640870016
22,Tpm4,239,1279.0663311197263,1799.02632478572
23,Psmd2,163,1280.612331424503,1778.19139983294
24,Nedd4,126,1281.4758982856652,1775.3841607231643
25,Khdrbs1,73,1281.2933882488317,1777.2879667964353
26,Sat1,200,1282.2945875752196,1774.547773704198
27,Ppm1g,150,1284.0398675832605,1777.967020757697
28,Morf4l2,88,1283.72211139338,1786.230347611317
29,Mrfap1,89,1283.8920763838196,1787.14465388054
30,Ncl,121,1283.4541041858563,1785.3226649207425
31,Gsto1,54,1285.5791357921498,1767.7589606716058
32,Csnk2b,23,1284.760138958322,1768.963869687721
33,Trp53,242,1286.3220807338837,1769.48433506965
34,Sec13,204,1284.2630697597665,1768.038415257212
35,Rab5c,173,1287.592933844363,1813.4323505708007
36,Zyx,271,1287.387489083794,1813.271450965975
37,Skp1a,207,1284.5117166127984,1813.190064743129
38,negative_control,600,1285.2849668842518,1815.2677441866103
39,Sdc4,202,1286.3029413975544,1814.3713684779984
40,U2af2,249,1285.486085145149,1812.442958033375
41,Khdrbs1,73,1286.0486739516264,1815.1640427502875
42,St13,220,1288.1753319476918,1772.4998068974653
43,Xdh,262,1290.8211945563276,1768.717854781325
44,negative_control,1111,1290.127347907168,1771.2474249944323
45,Myh9,118,1287.117469347629,1772.870196046384
46,Eif4b,37,1289.5422039380944,1769.2115505972515
47,Hspd1,64,1289.809073209182,1771.984211723917
48,negative_control,273,1288.9497471590855,1771.8079210160563
49,Mrfap1,89,1291.615177407606,1779.423942614354
50,Myh9,118,1294.926180632508,1751.929797055775
51,negative_control,1969,1296.4266225387564,1751.2526647799198
52,Mrps25,108,1293.8534410060263,1751.653892142647
53,Tpm4,239,1296.2384409053227,1754.4929999908952
54,Trps1,243,1298.0416610390384,1795.4930332442834
55,Tpm4,239,1298.8278111041916,1814.166572127397
56,Lmna,77,1299.2426512850302,1813.7445303570144
57,Tpi1,237,1299.7408721152087,1881.462965830612
58,Tpm4,239,1299.563950673251,1881.4135144870688
59,Actn4,3,1301.19543738467,1825.2067166867555
60,Aars,1,1299.86683416839,1823.2960512243656
61,Rarg,179,1299.271406604326,1822.7871170259805
62,Mrfap1,89,1301.6088280446288,1827.1126426477736
63,Tpm4,239,1301.7581052967917,1828.432182187159
64,Tpm4,239,1303.7330028539268,1843.5503172431372
65,Il1rl1,69,1304.554970838772,1768.5345090758296
66,Rcc2,183,1304.44471902457,1767.2944279341243
67,Ywhaz,268,1304.8510777651056,1767.380460448514
68,Zyx,271,1305.5133310665856,1770.2020285010444
69,negative_control,1251,1304.400828237434,1766.676261631618
70,Khdrbs1,73,1306.878222117387,1760.4914424511262
71,Vim,261,1307.07726332018,1761.4086802189463
72,Spp1,214,1308.2392191539914,1745.9827046620978
