,gene,gene_number,x,y
0,Tpm4,239,630.5809968790229,896.9535421353518
1,Rarg,179,645.159837621131,888.2636595135936
2,Rarg,179,659.7563090143484,892.392734870566
3,Cops7a,17,666.7530508276077,882.0915864609659
4,Morf4l2,88,673.7764884664159,870.8255739170362
5,Pkm,144,690.8630003203151,882.3441157509221
6,Tpm4,239,694.5115810516862,885.1975775230264
7,Rarg,179,701.745689450316,909.3707518375244
8,Khdrbs1,73,703.3515904851723,943.1830811327842
9,Khdrbs1,73,742.8137184875732,799.9388356828871
10,Rarg,179,744.5894949637649,912.4465654685318
11,Zfp36l1,269,749.3293827484435,894.6428437474293
12,Khdrbs1,73,755.5451470970104,938.868508577136
13,Rarg,179,771.0846912030797,846.071275891511
14,Zfp36l1,269,771.8399107773353,928.5500481776032
15,Cops7a,17,772.4375903035693,804.1115367054924
16,Pkm,144,774.4529515780699,871.3216827406914
17,Cops7a,17,773.9361060111252,871.7053499013887
18,Rpl15,186,773.8740190386508,872.055205239559
19,Cops7a,17,774.2956247185706,815.4022238232386
20,Zfp36l1,269,779.7042418576472,841.303254401373
21,Rarg,179,780.0070296747133,835.8436782266681
22,Zfp36l1,269,780.5650803381795,872.114271536085
23,Nr4a1,130,781.7581396819719,907.753221411388
24,Rarg,179,781.5416715443625,908.32161145088
25,Tpm1,238,780.3419337753056,907.9766948208338
26,Arpc5,8,785.7279640510069,821.4060708386321
27,Spp1,214,789.4366312171325,833.2270008063404
28,Rab7,174,790.7874388887906,882.190980514261
29,Khdrbs1,73,789.3688842796722,880.1062307799384
30,Rarg,179,790.0064277215063,906.6088460230412
31,Spp1,214,793.1399643665064,879.304006173867
32,Zfp36l1,269,794.3113446251439,867.9052863853491
33,Ppm1g,150,794.2067738625691,825.2808708266936
34,Npc2,128,796.1569844106718,835.3966856518459
35,Sf3b2,205,796.6488380325959,836.5658085292032
36,Hspa8,62,796.9334602703498,835.6973883984658
37,Cops7a,17,798.5541594591123,820.7671963075059
38,Nedd4,126,802.5757127688149,833.5372362136478
39,Zfp36l1,269,801.7066107389553,829.336031505891
40,Spp1,214,802.303655431316,924.9246478803288
41,Zfp36l1,269,805.5418857623434,796.3237891768632
42,Rarg,179,805.6666699696656,791.9209449921012
43,Mrpl10,91,806.4737823248053,893.6355825522095
44,Spp1,214,808.9631084763744,848.5174995830178
45,Mvd,116,811.0271140554299,841.863174547778
46,Rarg,179,812.2409265746161,927.068892701736
47,Khdrbs1,73,811.8766786219359,915.3228554327465
48,Efemp1,29,814.6311964506417,809.4443635995065
49,Jun,70,814.8344323772816,808.3867118724334
