,gene,gene_number,x,y
0,Ncl,121,496.3789562556039,363.239896206858
1,Mrpl35,98,497.505771553565,363.9481165925246
2,Tpm4,239,498.4380504793592,369.3322165634688
3,Rpsa,197,503.9436123845401,378.7832320185785
4,negative_control,998,504.7244574631218,376.9622987719411
5,negative_control,289,513.6973205816514,417.53741843100056
6,negative_control,1536,515.8845149465167,420.2471481510669
7,negative_control,1944,516.3469403210673,421.1594661990614
8,Aars,1,516.6441163455489,421.5649984922351
9,negative_control,550,515.477680815349,419.757830649106
10,Ncl,121,514.3025428719778,416.833537616548
11,negative_control,1633,513.3668835150937,416.5465046689202
12,negative_control,728,516.3126737081116,420.8250788151794
13,negative_control,1881,514.432194744868,417.7955055797936
14,Msn,112,524.9953300964121,414.1601955557829
15,Mrpl28,97,522.1795227394226,415.754816962283
16,Rpl18a,187,522.6721808771085,415.0704663719976
17,Lrrc59,79,522.225689774061,414.9347773049698
18,negative_control,344,526.6511124570987,414.9625645199176
19,negative_control,1863,527.0418595286565,416.0882508004979
20,Cops7a,17,521.2974792850623,415.6484849253604
21,negative_control,755,524.1808911493581,415.220320511888
22,Actn4,3,523.4851348635401,415.4486117808752
23,Tubb5,246,521.8222527132687,413.79995473415966
24,negative_control,1626,524.0739786359482,402.94321213067735
25,Myh9,118,526.0342304641193,402.3749042994649
26,Rps6ka2,192,526.4391955431299,403.5311428632502
27,negative_control,652,526.218306996296,401.70928451597575
28,negative_control,1592,523.7030189282877,403.8454917166337
29,Txn2,248,524.162400649378,394.6232418716002
30,negative_control,553,523.093501034429,393.7367353692632
31,Tpm4,239,523.4106222829182,393.2855307038424
32,Pkm,144,525.4233140611714,387.5728729176628
33,Vim,261,524.8895209550012,388.1498158665367
34,negative_control,1006,524.4454323768723,388.49070637848
35,Eef1g,28,528.0953175129174,349.898598956665
36,Sdhc,203,528.4643440815972,348.0950658686583
37,Fus,47,529.4288170812857,438.03179583053833
38,Vat1,259,529.2727905676875,437.7872018144888
39,Zfp36l2,270,528.9775405037785,436.8640775175151
40,Vim,261,530.2514368121123,410.8523029992088
41,Ndufs8,123,529.3707160606739,411.0324784730077
42,Khdrbs1,73,535.452908851255,430.1432089454423
43,Stip1,221,537.3049272555004,443.1457039298393
44,Twist2,247,536.6253626119056,446.0334062714687
45,Twist2,247,539.3659072841998,445.0804779795128
46,Cox7a2l,18,537.6214299984541,444.4400098626442
47,negative_control,1812,537.0749319386616,444.9764162705605
48,negative_control,1631,537.7229215389281,444.1628498623672
49,Spp1,214,539.0083894148418,350.49414513746154
50,Rpsa,197,542.1096442247724,396.3756426937838
51,Prps2,155,542.6721621186127,397.6855494873256
52,Rpl18a,187,543.629783476784,420.32114992400784
53,negative_control,520,545.7348881145024,381.51867275475206
54,Fkbp4,44,545.259466535299,381.61925824417386
55,Prmt1,153,544.218416916129,380.3457042580064
56,negative_control,1245,544.522778376881,381.4888226122023
57,Rarg,179,548.8278986321641,403.7947636092596
58,Mvd,116,549.2449079759263,443.3576665857212
59,Rarg,179,550.3728167999241,430.0402140547364
60,Tpm4,239,552.6865679350486,410.8349963903694
61,Khdrbs1,73,553.5794257937997,402.229596668178
62,Tpm4,239,557.4769381540507,425.8110756943194
63,St13,220,561.3542523151251,439.9279990073338
64,Tubb5,246,561.1668540645825,439.1283596179071
65,Eef1g,28,561.0910368773862,437.8706580109707
66,Khdrbs1,73,563.0817175935208,384.7570468973108
67,Ncl,121,563.0510212887041,403.6323064375232
68,negative_control,332,562.6580400934122,403.1649463626218
69,Ube2m,252,562.1567126439021,404.1407278244672
70,negative_control,464,573.9370723662439,428.1209390265564
71,Eif3e,34,573.8394882333839,428.9496261766843
72,Cnn2,16,578.4412283542921,370.5757153200992
73,negative_control,564,576.2965138627374,368.8458553316521
74,Zyx,271,578.0093291864193,454.1951573370735
75,Snx3,211,576.6684495451816,454.3540278156652
76,Ppm1g,150,576.9889456360636,455.5285164105301
77,Tpm4,239,578.8438801275588,479.70812535447135
78,Rarg,179,583.7424133038933,344.49425939116315
79,negative_control,813,583.7271362053128,431.23001936850784
80,negative_control,1110,586.3570780378013,483.35558722880353
81,Rpl18a,187,587.572128274772,471.7830343135153
82,Nedd4,126,587.1128283283563,460.0533096628489
83,Tpm4,239,588.6697742231304,491.9472645224895
84,negative_control,1267,590.5752196822332,422.3833831017941
85,negative_control,1868,591.3849635563815,423.89251306523647
86,negative_control,1354,590.940370685197,423.1601371331791
87,negative_control,1015,590.9115599728732,423.9026849309266
88,Lmna,77,590.0652826308905,425.9641072514016
89,Cct5,10,590.4698330218041,424.9169093705556
90,negative_control,760,590.7926155309349,423.5918765272787
91,negative_control,1767,591.0815894592924,422.71227973354553
92,negative_control,1031,590.4267638319693,421.6042075088502
93,negative_control,944,590.7056402003527,421.9496926657079
94,negative_control,395,591.5438510133201,424.6750640223053
95,negative_control,1187,589.5821657175096,423.4069591363137
96,negative_control,469,588.5707547581103,422.9919569636321
97,negative_control,892,590.739243397068,424.4236927113958
98,negative_control,1250,590.1118030355817,446.6440778277286
99,Psmc2,162,589.7563633864702,387.703381944162
100,negative_control,1446,592.4841178904996,444.8143400461348
101,Vim,261,594.2713748448193,444.1075304263299
102,Ybx1,263,592.0401352103224,443.5086126126282
103,Ybx1,263,594.0787171367953,446.4929189834522
104,Sdhc,203,592.493066955828,443.8231739605267
105,negative_control,987,592.3413634807348,444.2105422057225
106,Rpl15,186,593.6551300850491,446.5168852704298
107,negative_control,368,593.3910210188517,445.3726598465621
108,Mvd,116,593.9549705783002,445.4592946775247
109,negative_control,609,593.4448507913993,445.3428782739683
110,negative_control,1656,592.60629044041,443.3436863608486
111,negative_control,898,593.9881569224398,444.0635310152544
112,negative_control,440,591.8319159181625,441.5496362647651
113,negative_control,1631,593.3564942586535,444.45316030748927
114,negative_control,1873,592.9687856249208,445.2079412549368
115,Malat1,83,592.1955354809375,443.518050568272
116,Psmd2,163,592.7711671575628,444.71237567947423
117,negative_control,809,589.9784022256518,443.0262778225167
118,Nap1l1,120,593.3833615534217,444.6463045440412
119,negative_control,1106,591.5701533971355,442.62964574435074
120,negative_control,344,597.6850120189702,503.8340170681177
121,Tcf25,226,597.1312418638552,504.79480960613296
122,negative_control,344,598.7566186769368,443.74357886962247
123,Zyx,271,600.0106552546924,436.34926997638826
124,Txn2,248,599.5459630378962,435.7142731018832
125,Rpl15,186,600.1178725569399,435.8893684816008
126,Mvd,116,599.3808552015529,435.8649928480637
127,negative_control,299,601.4725327230806,483.13927440894577
128,Ncl,121,604.8553153495802,446.2893918613306
129,Tpm4,239,604.5974447258179,361.70308878948936
130,Mta1,113,605.3282340283237,494.3136026137111
131,negative_control,1850,605.7789676864691,492.6568350592524
