,gene,gene_number,x,y
0,Ppm1g,150,1762.0721238292244,1609.3331156074023
1,Khdrbs1,73,1765.275437379874,1659.2702950643084
2,Vim,261,1771.2165337769925,1631.2450317167186
3,negative_control,1533,1772.0191445749058,1631.7408909624603
4,Ppm1g,150,1774.05948254938,1667.9681494099698
5,negative_control,1945,1776.462196504326,1652.0620784513735
6,Rpsa,197,1780.5907955551638,1655.264696757346
7,negative_control,831,1780.751431778424,1676.2786470163942
8,negative_control,335,1781.0435477491824,1705.606534053224
9,Rcc2,183,1780.8681246258,1704.5003340703406
10,Tpm4,239,1781.404946806093,1693.3108050129852
11,negative_control,920,1781.9818911969164,1615.4851046007234
12,negative_control,1778,1784.5420425176872,1665.5749544509242
13,negative_control,334,1784.600887194291,1666.8515351342055
14,Myc,117,1783.2352763114202,1666.4662963071178
15,Arf1,6,1785.634444956527,1706.7037203590182
16,Eef1g,28,1784.568834008859,1707.635151319929
17,Vim,261,1785.3180801201067,1709.2906237989382
18,Eif3d,33,1786.4468048997512,1708.631071573947
19,St13,220,1783.4337286954908,1708.357330062648
20,Vat1,259,1787.2267358011145,1710.4307521064777
21,Ptges3,168,1785.1267173251126,1708.5406043660066
22,negative_control,1613,1784.3210643084258,1707.959919272791
23,Vim,261,1786.892792811124,1656.0581322627409
24,Gpi1,52,1786.758616049172,1657.9151519440857
25,Hspa8,62,1786.5676735964892,1657.2672406430934
26,negative_control,660,1785.9343138336792,1658.3723082515662
27,negative_control,1746,1787.2076984903665,1657.052697955239
28,negative_control,2011,1789.215146718386,1691.8564712837094
29,Stip1,221,1792.833462899879,1690.0354459169394
30,negative_control,1920,1790.1577382899454,1691.9516777198287
31,negative_control,439,1792.4422059216936,1689.2970875369904
32,Vdac1,260,1791.5263115570392,1691.052140133947
33,Arpc2,7,1790.1534992479938,1690.0644709284052
34,negative_control,456,1790.329967465079,1638.7661060617593
35,Zfp36l1,269,1790.1163156917432,1514.4949849251566
36,Hspa8,62,1795.8737222195325,1696.952801174324
37,negative_control,320,1796.0522313540391,1696.4427048302543
38,Spp1,214,1794.7611032641,1572.2150752854725
39,Il1rl1,69,1795.7176623988369,1567.9911239348455
40,Vim,261,1796.170295008449,1567.3885406848715
41,negative_control,1587,1795.2484984274,1567.1713894167135
42,negative_control,1630,1795.6788051206197,1566.5443402311007
43,Spp1,214,1795.4434576004371,1518.9759443065043
44,negative_control,830,1794.53195484174,1690.099970037374
45,Rab34,172,1795.5860614259263,1690.789665390595
46,Ppm1g,150,1796.3225297947863,1710.5322929943009
47,Rpsa,197,1796.9603068071729,1709.9690351925403
48,negative_control,1540,1795.5414380933432,1710.6270535845922
49,Spp1,214,1796.0744905201211,1544.720609959572
50,Spp1,214,1797.2877093426257,1595.7313574729303
51,Cops7a,17,1796.916689691323,1541.0336635077117
52,negative_control,341,1798.52783012376,1638.9067582180508
53,Spp1,214,1798.486096817595,1514.5235851873513
54,Vim,261,1798.6383642791277,1603.68566430501
55,Khdrbs1,73,1800.4742857240965,1497.1180304402535
56,negative_control,1704,1799.472743703952,1678.2938320609742
57,Rpl18a,187,1799.825369323405,1677.2372011118152
58,Nr2f2,129,1798.7285953210571,1678.619466962016
59,negative_control,2018,1799.58153848732,1678.7700487131242
60,negative_control,1101,1800.0852358162508,1677.4977502579068
61,Ppm1g,150,1801.3160028769285,1505.1877212324262
62,Slc38a2,209,1801.069503948578,1506.340216316752
63,negative_control,341,1802.1118857882775,1616.4231253081514
64,Emp1,39,1803.3400738720304,1532.1043916377446
65,negative_control,1780,1804.5287886028696,1534.4100909542894
66,Psap,160,1803.4944103791224,1531.4646937357716
67,negative_control,600,1803.4400347194337,1532.681360680098
68,negative_control,920,1804.6119754832173,1534.2342573548776
69,negative_control,1308,1803.7779810043724,1533.470570852331
70,negative_control,1512,1805.6487667792144,1533.4999773476773
71,negative_control,1387,1804.8236061440084,1534.2757291213445
72,negative_control,444,1803.4229703694175,1533.4673610789937
73,Emp1,39,1803.642889030636,1565.6987633894753
74,Spp1,214,1803.968286704247,1567.1754026679716
75,Pdia3,140,1803.8352598905951,1567.4282576513565
76,negative_control,1525,1804.035559395916,1565.82624880206
77,Spp1,214,1804.918575463824,1527.2061242408995
78,Ltbp3,80,1804.6645127604752,1522.0571982077677
79,negative_control,536,1805.0969503413385,1699.5057756000288
80,negative_control,1260,1805.2143247526467,1702.1857922745655
81,Cops7a,17,1806.0573677064383,1701.5514463515583
82,negative_control,1846,1805.2907547590005,1700.48834793338
83,Eif3f,35,1805.2802245409132,1700.2210536071034
84,negative_control,604,1806.1205722444224,1689.744791873621
85,Eif3f,35,1807.4695862338765,1651.0872374902744
86,Spp1,214,1806.6930151761112,1502.059988163142
87,Xdh,262,1805.7875506928976,1678.484803241765
88,Sfpq,206,1807.1351695059916,1678.3017831722466
89,negative_control,1058,1807.0706155704324,1678.0131640430243
90,Maged1,82,1806.1989155791064,1679.6962135588803
91,Sf3b2,205,1808.270455201185,1654.9508671881906
92,Ddx17,26,1808.29313256259,1655.3084962614353
93,Vim,261,1804.2381217989564,1654.0900756473277
94,Pdia3,140,1806.572068401644,1654.4819176003637
95,Hspa8,62,1806.0844496165373,1654.0621825056137
96,Msn,112,1806.0172838321228,1651.4208010207378
97,negative_control,1532,1807.450027171576,1654.1052541868062
98,Cops7a,17,1809.6480916059445,1593.147947656983
99,Spp1,214,1810.3251777803928,1526.9323926224974
100,negative_control,1560,1812.9764689604608,1710.8284295564615
101,Thy1,228,1811.162048108067,1709.912947433487
102,negative_control,1370,1811.750200357537,1710.6285927675096
103,negative_control,1428,1811.5204254115408,1521.535792902957
104,Mrpl12,92,1811.108174820512,1521.02016529937
105,Tubb5,246,1808.9999564193488,1518.9012273084895
106,negative_control,1914,1810.9010332734213,1522.0896636054226
107,negative_control,1278,1810.930762854304,1521.4835864015247
108,Prrc2a,158,1809.4953542937253,1519.8837116272275
109,Spp1,214,1811.2037283397835,1616.5923521486068
110,Tnfrsf1a,233,1812.0389531925496,1555.7452075204274
111,Spp1,214,1812.323065041468,1555.697184721701
112,Spp1,214,1812.0225092954372,1532.252172766071
113,Tpm4,239,1812.8996722171423,1660.690566271998
114,Spp1,214,1813.306986071546,1604.1437314134432
115,negative_control,298,1812.9099533232024,1604.378931942559
116,U2af2,249,1811.859908053479,1602.9864917715936
117,Ltbp3,80,1813.528633623599,1664.762560127618
118,Ltbp3,80,1813.619200547615,1560.0983059204652
119,Ybx1,263,1813.5930902671057,1721.2532998656875
120,negative_control,1881,1813.989685734148,1722.3269580104732
121,negative_control,2009,1813.6709721878835,1722.7198277267348
122,negative_control,807,1814.0668116956288,1722.712888575866
123,Tmbim6,230,1815.4198860617332,1683.650839934242
124,Ppm1g,150,1815.1476128976165,1682.4992793257773
125,Ywhaz,268,1816.3395708296016,1683.2526323908032
126,negative_control,1386,1816.834226062177,1683.6560053391115
127,Oxct1,134,1815.3783066348965,1681.8536294222124
128,Spp1,214,1816.1885422868295,1639.9559658871772
129,Tnc,232,1815.1548088397824,1639.9319111793109
130,Snx5,212,1815.922408444572,1641.786418480027
131,Timp2,229,1816.186963799467,1640.994790404583
132,negative_control,2018,1815.5397322175213,1621.8445253228651
133,negative_control,299,1815.838542231232,1629.0157000609397
134,Hspa9,63,1817.901844446976,1675.7636159842343
135,Hnrnpk,59,1816.2694657773195,1675.4674461703794
136,negative_control,693,1816.3305393694611,1676.48434740897
137,Vim,261,1818.9154136224129,1506.1957824768488
138,G3bp1,49,1819.2187168222868,1506.701335497006
139,negative_control,1058,1818.1866478763825,1507.5813364199184
140,negative_control,1822,1818.953558150558,1506.515087944279
141,Rrp1,198,1818.584867278225,1505.279706226631
142,negative_control,1926,1819.344752044734,1661.8398501814345
143,Nr2f2,129,1819.3257395037072,1519.6239989940923
144,Rnf11,185,1816.2172754682704,1516.5099431081617
145,negative_control,1556,1816.2199683617632,1516.9531275179927
146,negative_control,1378,1818.2916444863336,1518.6048433706062
147,negative_control,892,1819.1275746820809,1520.134659515552
148,negative_control,574,1817.8680617510397,1518.004248999225
149,Arpc5,8,1820.5642313110532,1540.4578908734882
150,negative_control,1107,1820.2785847662483,1647.9051114126903
151,negative_control,911,1821.531492615326,1647.1986072196223
152,negative_control,1156,1819.936355788756,1648.665348928117
153,Rpl21,188,1821.4727718679435,1648.010537185496
154,negative_control,310,1820.852311354478,1649.9419066843782
155,negative_control,709,1823.5394262521556,1677.3863385413435
156,negative_control,341,1823.4959058054965,1677.64385724511
157,Pgrmc1,143,1822.8307025917877,1640.831099398692
158,Txn2,248,1824.727067270144,1642.0895192461169
159,negative_control,1063,1824.658114599576,1641.5958322736633
160,Ppm1g,150,1824.2684543300488,1641.1064089807146
161,negative_control,1306,1825.3197468182784,1522.8564390782915
162,Ugdh,255,1826.5147775809185,1523.9797853174812
163,Hspd1,64,1826.2463308439487,1524.4649198101877
164,Rps6ka2,192,1825.5916060413567,1522.0749008496143
165,Eef1g,28,1825.502921483424,1735.0728710898998
166,negative_control,1077,1826.108082036283,1735.4761134802968
167,Pdha1,139,1823.87029694646,1735.44202410722
168,Vdac1,260,1825.3771131728413,1734.7482639035263
169,negative_control,1458,1825.5160439951117,1735.9934611627364
170,Hnrnpul1,60,1826.1999456681745,1729.9674609329447
171,Zfp36l1,269,1826.1046362330471,1730.0818250926368
172,negative_control,1889,1828.0263976228468,1655.9973881741355
173,Ssr3,218,1829.979918787556,1676.6359043987295
174,negative_control,1362,1830.9694044653725,1676.7872331885526
175,negative_control,1147,1830.760530361287,1677.207489502914
176,negative_control,294,1832.1099906329705,1677.274280331602
177,Ppm1g,150,1830.8234497671392,1684.619484114303
178,Pkm,144,1831.9710439753849,1628.746861921114
179,Timp2,229,1832.7491514991648,1629.654302444736
180,Hspa8,62,1834.962463588727,1699.8159547225457
181,negative_control,851,1832.6583539011167,1678.4414915500176
182,negative_control,677,1833.338883204228,1678.9676781267744
183,Spp1,214,1836.4017307508864,1509.7322355939896
184,negative_control,1536,1837.6869418375748,1510.135161912153
185,negative_control,979,1837.9233769617567,1502.9861027073412
186,Ppm1g,150,1838.012026281399,1678.0518463788142
187,Vim,261,1838.7717555119864,1678.9823777336385
188,Ywhag,265,1839.8754450423355,1678.5648331366217
189,negative_control,1757,1839.2245609998447,1679.0955475002197
190,Ppm1g,150,1838.778995120016,1512.542140594414
191,Actn4,3,1840.6072267009408,1689.469279964058
192,Vim,261,1840.6968106859783,1689.8827750128337
193,negative_control,1143,1839.855966507372,1691.7368764519142
194,Zfp36l1,269,1839.9919190609755,1690.1491140955186
195,negative_control,518,1841.3321200346384,1689.562577086257
196,negative_control,1145,1839.4667388796256,1686.7253846843246
197,Fkbp4,44,1840.0180289028672,1691.048640139297
198,Vim,261,1841.6819593499,1663.6607806277734
199,negative_control,440,1842.217086918155,1663.5365930154258
200,negative_control,933,1842.3986750088168,1663.058550446455
201,negative_control,893,1840.5508217616707,1662.894069866402
202,Emp1,39,1841.9424239945931,1662.9986372410883
203,Spp1,214,1842.4706498926244,1572.292291060048
204,Ppm1g,150,1844.1168233788208,1700.732748537623
205,Spp1,214,1844.3070992546795,1559.2210743654257
206,Cops7a,17,1844.529757930161,1488.186350544322
207,Trps1,243,1847.474093196537,1716.9048562695664
208,Snrnp70,210,1840.5042621318585,1716.7167954667657
209,Csnk2b,23,1841.003890601199,1715.8674626209222
210,Sdc4,202,1843.603136614405,1714.2336694044766
211,negative_control,1869,1843.6725481866229,1714.7795419334502
212,negative_control,1080,1841.3298287891007,1715.9164208382929
213,negative_control,1759,1845.2355685727532,1714.9333829274424
214,Hdgf,56,1846.5075922125047,1716.6140754634837
215,negative_control,1033,1846.2987176345573,1716.2316182269062
216,negative_control,1009,1845.2403871630645,1716.569536314219
217,negative_control,445,1843.710258305585,1715.827853886411
218,Hnrnpk,59,1843.110861990263,1714.7353058353133
219,Hspa8,62,1841.6962507366047,1716.3176877254589
220,Csf1,21,1844.6599663337915,1715.8166651393758
221,negative_control,398,1849.0440676648725,1716.0885846439835
222,negative_control,653,1844.3577716931527,1716.0575778176585
223,Rpsa,197,1847.4574878592796,1714.794419612551
224,Sf3b2,205,1845.982761133935,1714.819719339217
225,negative_control,389,1845.2871149668777,1714.459708645118
226,Cs,20,1848.814498194297,1716.616948407037
227,Mta1,113,1844.9079879999556,1671.0967707204031
228,Ppm1g,150,1845.4275287576809,1670.863974443428
229,Lmna,77,1846.066555359164,1671.1855067295814
230,Thy1,228,1846.184595789543,1672.6886987525156
231,negative_control,1611,1847.0038633892748,1670.4743461513635
232,St13,220,1844.97981938469,1671.0130838894956
233,Vim,261,1844.14719078071,1740.0166726076814
234,Khdrbs1,73,1845.174165710474,1740.5515303262728
235,Cops7a,17,1846.219878225156,1748.9242914012943
236,Cops7a,17,1846.718682038372,1727.618398327913
237,Spp1,214,1846.942367541028,1505.303561163032
238,Vim,261,1847.8439795479585,1503.3729531800436
239,negative_control,1447,1848.3227408496364,1505.3621762310668
240,Vim,261,1848.4149062447743,1684.0972377036169
241,Spp1,214,1847.913881410556,1683.9583131367583
242,Ppm1g,150,1847.7783950251785,1659.025966820985
243,Spp1,214,1849.2299710379027,1696.5073053590986
244,Spp1,214,1849.9206831743377,1483.4521711674702
245,Pdia6,142,1851.2602111600504,1493.3848416834223
246,Txn2,248,1851.9603650019344,1493.8469740713572
247,Taldo1,223,1851.026114704442,1492.121378032418
248,Psma7,161,1851.3960591198772,1494.5612733017178
249,negative_control,1714,1849.7173172114149,1493.210289767711
250,Spp1,214,1851.108036008495,1495.528196742601
251,Sdhc,203,1852.502158688873,1495.6163752375855
252,negative_control,1307,1852.7057911614809,1494.8838947549873
253,negative_control,1626,1850.998027446033,1495.443219661859
254,Ywhah,266,1851.156157140147,1730.8068327227024
255,Spp1,214,1851.1161650000688,1732.100406109628
256,Mrfap1,89,1851.238401665792,1732.4854129761557
257,Spp1,214,1854.9376544586275,1487.006422113045
258,Spp1,214,1854.310923966039,1478.321099781619
259,Timp2,229,1855.0026038424087,1678.50102255951
260,Psmd2,163,1855.924840856056,1678.6188724912531
261,negative_control,1410,1854.3798810103556,1679.7958120361643
262,negative_control,1763,1856.7511074686472,1681.2062731351748
263,negative_control,800,1854.445908641456,1678.238844995945
264,Lmna,77,1855.6545994211824,1678.8765820661013
265,negative_control,1328,1856.6187762046509,1679.557470043712
266,Hspa8,62,1853.4983523325773,1679.986350644335
267,negative_control,1758,1853.995725548924,1677.8874630187304
268,negative_control,1906,1854.9442130967304,1678.1376779797151
269,Ybx1,263,1855.7355528771388,1488.0109510689294
270,Emp1,39,1857.3649987538745,1487.7012200737772
271,negative_control,1009,1855.8547300689563,1486.6369928646566
272,Arpc5,8,1856.5740100128248,1602.1987083676454
273,Mrpl35,98,1856.7994780892068,1711.0319474980467
274,negative_control,1964,1857.829888416562,1690.9683437252806
275,negative_control,527,1857.8684893033808,1692.3954180575292
276,Vim,261,1857.879959351215,1728.556657493332
277,Hdgf,56,1855.7298072548035,1664.8463192046702
278,negative_control,838,1855.5028801711192,1664.2277066595943
279,negative_control,396,1856.8144782083295,1664.2797551809629
280,negative_control,1556,1856.4023299787773,1665.3419008359645
281,negative_control,1058,1857.470017259957,1663.726846718832
282,Ran,178,1854.9840318662996,1665.746432100271
283,Arpc5,8,1857.870086379763,1706.2316114297464
284,Spp1,214,1858.503819067529,1656.9575397699125
285,negative_control,757,1859.318024741524,1670.780965346561
286,negative_control,1008,1859.0905071219868,1671.2275395282345
287,negative_control,987,1857.308575257164,1672.7928721449189
288,negative_control,1997,1859.052814142675,1673.731877810132
289,negative_control,812,1861.8723647462923,1639.6147808201704
290,negative_control,707,1864.0817054549852,1640.3709394852822
291,Psap,160,1860.76363538812,1638.9940568548866
292,Loxl1,78,1861.8481367905404,1697.954370305804
293,Snrnp70,210,1862.5758127935849,1696.3700883466597
294,Ybx1,263,1861.154823495205,1734.0724597713738
295,negative_control,1405,1862.258260121142,1712.318161581654
296,negative_control,1890,1863.709247918669,1690.59237873859
297,Gpi1,52,1864.1289334269215,1689.892925852503
298,negative_control,1525,1861.701824549676,1691.4743327341507
299,Psmd2,163,1861.8658498769569,1690.5521078832987
300,negative_control,438,1862.440896202004,1691.4808590415616
301,negative_control,812,1863.411427725513,1691.0003709605935
302,negative_control,1645,1867.718982304368,1710.9486817580987
303,negative_control,1881,1868.2143470406472,1464.0975264136264
304,Pgrmc1,143,1869.210143518741,1465.2161006276715
305,negative_control,711,1868.2678660101635,1635.9783776235697
306,Spp1,214,1867.7732787271616,1634.8269533528023
307,Ppm1g,150,1870.4080831320384,1640.2553192350806
308,negative_control,780,1870.4328932357412,1651.8898259492926
309,Rcc2,183,1869.2735600150252,1650.8646103176584
310,negative_control,711,1870.2283936178876,1648.8501527412918
311,negative_control,604,1870.2340374679984,1652.0985206089308
312,Vim,261,1869.146970236388,1651.499967769469
313,negative_control,1290,1868.4564317274696,1651.3722406256488
314,Actn4,3,1867.7093768579973,1651.368229050338
315,Pdia4,141,1870.33434394041,1647.1531481439893
316,Spp1,214,1870.7018407215885,1522.188604629623
317,Zyx,271,1872.296395990921,1666.639786109697
318,negative_control,1649,1871.5788775241224,1665.653763480836
319,Emp1,39,1871.6143168337585,1664.4128526412903
320,negative_control,1522,1874.5461140764055,1727.844019806709
321,Gas1,50,1872.9279177758103,1728.7740947538275
322,Rrp1,198,1874.7920011258743,1728.221918040212
323,Mvd,116,1874.054543376953,1728.1686897736863
324,negative_control,1235,1876.8185691900087,1597.6023541829352
325,Maged1,82,1875.5238735507123,1714.7301394770334
326,Rpl15,186,1876.7551941920085,1712.4737240286802
327,Txn2,248,1876.35848106723,1713.207484362788
328,Pkm,144,1875.072146122775,1714.1816290593445
329,U2af2,249,1877.4901160629477,1710.8078238809044
330,Vim,261,1878.057832841759,1714.8183713961878
331,Ppm1g,150,1876.178620045084,1714.2613040243425
332,Mdh2,85,1876.767927671526,1711.584280817361
333,Rpsa,197,1876.1205270045464,1711.4051211491317
334,Rpsa,197,1878.472386155043,1637.259743269508
335,negative_control,1896,1877.444716378453,1636.3873338415722
336,Spp1,214,1878.992011992304,1631.620888641155
337,negative_control,813,1879.7744657855249,1468.5403784417472
338,negative_control,1250,1881.536248460796,1682.5444391756494
339,Khdrbs1,73,1881.5274604088672,1625.004983443372
340,negative_control,1690,1882.2501373068144,1626.0181986726795
341,Ran,178,1882.5303635069915,1626.5590498211932
342,negative_control,1907,1883.2278489541025,1625.8408442722064
343,Emp1,39,1882.093319925776,1502.6777636301874
344,Gpi1,52,1881.8137733245128,1503.9845255671537
345,Fbln2,42,1881.855332361568,1503.3013286340015
346,negative_control,1817,1883.239537543247,1502.7697164649912
347,negative_control,693,1882.2932313664116,1503.173071102855
348,negative_control,915,1882.0813867338688,1697.089380605966
349,Spp1,214,1883.131936919842,1540.1467093029714
350,Ltbp3,80,1883.2158848691904,1586.3141658185184
351,Sae1,199,1884.846310168181,1449.272708488321
352,negative_control,839,1884.8080217800384,1671.725897375677
353,Hspd1,64,1884.1200194077323,1673.2986776433645
354,negative_control,690,1885.3680457992327,1672.2525535243294
355,Vim,261,1886.597156241938,1643.1690220607325
356,Timp2,229,1886.6482746633253,1643.8523071047225
357,Txn2,248,1886.703250948583,1643.8769634590435
358,Spp1,214,1885.8642770968725,1645.9276800435252
359,Nedd4,126,1885.599385648928,1644.9448249604482
360,Nucb1,131,1886.231952673987,1633.1795293447478
361,negative_control,1983,1886.22330195884,1633.527842606774
362,Psap,160,1885.42102251396,1634.1852362610766
363,negative_control,1255,1885.899089171984,1634.0312786923514
364,Spp1,214,1886.560886189792,1688.7658534745133
365,negative_control,1127,1888.8879841903108,1454.070371409578
366,Tmbim6,230,1887.607339041279,1453.8598109229831
367,Spp1,214,1886.5965958468264,1705.188108822517
368,negative_control,1581,1887.0062085080915,1466.090373721351
369,negative_control,333,1888.877324508837,1672.4878752640018
370,Hspa8,62,1888.9268377007124,1673.0496120595976
371,negative_control,2007,1889.360870022764,1672.979581658638
372,negative_control,2005,1887.8333363335405,1652.875144523495
373,negative_control,1025,1887.5404877961475,1653.839378456681
374,Rps15a,191,1885.546260643377,1649.775795880796
375,Oxct1,134,1887.4576041096905,1654.8140824564275
376,Hspa9,63,1887.34042957082,1650.4228355390887
377,negative_control,2062,1886.795604647417,1651.485727967544
378,Spp1,214,1888.856722854997,1653.3084752576203
379,negative_control,1044,1888.0095382185516,1653.5925001992373
380,negative_control,2080,1888.037800919621,1652.8300379535583
381,negative_control,406,1886.3077614334916,1649.1506560769335
382,negative_control,1784,1887.596801962581,1652.5120111565006
383,negative_control,2015,1887.739946892812,1654.226776434392
384,Spp1,214,1889.3725358846036,1476.138684098666
385,Oxct1,134,1887.8705503302056,1631.319216151873
386,Ppm1g,150,1889.751715366608,1631.2586544077772
387,Spp1,214,1890.2303045940344,1481.9001783785734
388,Ppm1g,150,1891.0141047420864,1617.6597714595118
389,negative_control,1918,1892.6233861216133,1440.429719468087
390,Spp1,214,1891.831536064456,1447.4385463382823
391,negative_control,885,1894.5022403458088,1619.8719674608465
392,Psap,160,1893.3868425130615,1477.635273331695
393,Emp1,39,1893.691422965236,1477.4801281247323
394,Ppm1g,150,1893.9300192060605,1582.9324219973375
395,Ltbp3,80,1895.948928768815,1655.182034700469
396,St13,220,1897.5085894011504,1632.8386914067885
397,negative_control,1954,1896.309952085487,1632.6333734494046
398,Nr2f2,129,1897.113113180391,1633.2213707920018
399,negative_control,765,1897.2454966214736,1632.356741809767
400,negative_control,1509,1897.590983946009,1634.8607963983893
401,Spp1,214,1897.217641361644,1534.3022825019068
402,negative_control,337,1897.3093340924136,1624.9020733036498
403,Msn,112,1897.7876551768563,1451.212543281439
404,Spp1,214,1897.2054392172909,1452.2769754372896
405,Ppm1g,150,1900.597772284172,1704.8847676958862
406,negative_control,1001,1900.449999619634,1624.2176832722043
407,negative_control,2055,1900.908620442116,1622.8771200538702
408,Khdrbs1,73,1901.7436161355229,1718.234952768876
409,Ppm1g,150,1900.8362038663129,1731.790842929579
410,Gsto1,54,1901.9042759687247,1731.8198283759464
411,negative_control,1370,1901.9129384130904,1616.9010656003466
412,Khdrbs1,73,1903.074867589424,1427.1369732647065
413,Ppm1g,150,1903.3687498961224,1594.9583941163714
414,Spp1,214,1903.994856293867,1655.1076800684411
415,negative_control,1410,1902.377075140544,1654.4192509723969
416,negative_control,1917,1904.4449596276563,1655.6332819854365
417,Arpc5,8,1904.5875396107504,1662.603571484551
418,Idh2,65,1905.6696329248175,1420.2492653689264
419,Ppm1g,150,1903.793538185556,1420.383286973225
420,negative_control,841,1906.5421613114008,1474.1971148987664
421,negative_control,1987,1905.2166265048847,1474.8469819182135
422,Rbm3,182,1905.0753592823044,1474.7037544273053
423,Mrpl10,91,1908.273422580202,1474.642008071507
424,Rarg,179,1906.1154684727696,1703.403700448288
425,Vim,261,1903.9185383455929,1626.6216455865383
426,negative_control,1400,1906.4191223529704,1626.320718864989
427,negative_control,1808,1905.9620457998624,1626.4475415747947
428,negative_control,1922,1907.031440457504,1625.9765304947566
429,Vim,261,1906.9633146993149,1625.5100181454477
430,Hdgf,56,1905.559264541067,1626.15882762284
431,Ppm1g,150,1906.826005414444,1660.9075939844988
432,Hspa9,63,1908.6495991622323,1619.0620067431723
433,Il1rl1,69,1909.0039465741092,1618.6207454963487
434,negative_control,377,1908.6704494197368,1619.6427232097972
435,Spp1,214,1909.1529449506843,1619.746035600861
436,Emp1,39,1909.451081417139,1620.1820003485918
437,Ppm1g,150,1909.235929066053,1471.651592468448
438,negative_control,318,1910.7417834534656,1666.8448898378049
439,Hspa9,63,1907.514131213955,1667.500157353244
440,Psmd2,163,1907.1332971108056,1667.469105473804
441,negative_control,2020,1911.1665367883616,1667.3390799227045
442,Ptges3,168,1908.3104844674797,1667.4773421069076
443,negative_control,1875,1907.745562453035,1667.078406876916
444,negative_control,1053,1911.575917505012,1667.108251456335
445,negative_control,860,1907.5083421864088,1667.6943954397652
446,negative_control,347,1906.4244228942464,1666.6937672474207
447,Spp1,214,1913.322159201654,1433.7408944100007
448,Fkbp4,44,1914.0022802511476,1471.7489162347672
449,Psmd2,163,1912.3006860414891,1470.6422327841117
450,negative_control,1905,1913.4856303443455,1469.3485111643863
451,negative_control,1390,1912.630557970227,1471.2140492383069
452,Npc2,128,1918.9078719453487,1637.3561344615036
453,Psma7,161,1917.7440439745023,1637.4798419251963
454,Cs,20,1916.3620080200603,1639.4513241680172
455,Vim,261,1915.986268127873,1638.4165592403087
456,negative_control,1945,1915.0526062890656,1640.0850058871983
