ref_x,ref_y,ref_z,hyb,comp_x,comp_y,comp_z,comp_int,aligned_x,aligned_y,aligned_z,ref_int
1607.9130346265083,3.153598854863911,0.0,0,1614.2154488933736,6.83862950507781,0.0,2843.657929352783,1609.0014091308674,3.3766156841589585,0.0,9335.30038340455
1870.8948638585675,59.99900982242861,0.0,0,1877.1413209270872,63.330589244614686,0.0,4402.582165362559,1871.927281164581,59.86857542369584,0.0,8908.172096221953
1449.5685599157434,18.74308522713906,0.0,0,1455.526067540927,22.01959142631946,0.0,12625.330211961424,1450.3120277784208,18.55757760540061,0.0,6203.887509166134
1823.2433744992795,24.044984883659787,0.0,0,1829.469089754485,27.373204749120955,0.0,4672.697641504539,1824.2550499919787,23.911190928202103,0.0,9945.029662983578
149.93048138967592,49.18891992103232,0.0,0,155.9944158833556,53.29705630804292,0.0,5166.617411368312,150.7803761208495,49.83504248712407,0.0,5457.03805508087
1067.7326577182475,53.688579157705725,0.0,0,1072.4090402193256,57.04867743881917,0.0,26327.523902513352,1067.1950004568193,53.58666361790032,0.0,4295.388791828646
1004.06138963183,82.2019162891843,0.0,0,1009.3028345287122,85.51651535034257,0.0,31415.564841073498,1004.0887947662061,82.05450152942372,0.0,5263.064791491877
161.82972443115486,1918.5435021859491,0.0,0,167.0444912814812,1922.2569979718407,0.0,11445.745551088168,161.8304515189751,1918.794984150922,0.0,13547.787580415765
647.0304114935104,97.23958783198326,0.0,0,652.6686527560818,101.4086323192258,0.0,18253.50567039361,647.4546129935757,97.94661849830695,0.0,7681.515710794949
393.8085456886519,121.30307875821876,0.0,0,399.02802818793776,123.956348342097,0.0,17658.8715561935,393.81398842543166,120.49433452117815,0.0,6859.606428297515
253.8680358322805,129.4566476871791,0.0,0,259.6037523788393,133.14978063526297,0.0,11008.586991598351,254.3897126163332,129.68776681434412,0.0,10231.00230256776
730.817041832307,133.74886922612131,0.0,0,736.1829128016869,136.89887915505608,0.0,27886.136150244634,730.9688730391808,133.43686533413722,0.0,4480.213233209493
470.9871370950572,154.33307740660132,0.0,0,476.24559724104233,157.92890186448335,0.0,22032.583631317608,471.03155747853623,154.4668880435645,0.0,7808.540227229138
1066.3295676624934,160.8673165368074,0.0,0,1071.672234371168,164.29907856244574,0.0,27883.409897133974,1066.4581946086619,160.8370647415269,0.0,6952.445240886327
1495.9197919107312,179.6389994942391,0.0,0,1501.8523433277478,182.63833696869085,0.0,26787.92715275528,1496.6383035652416,179.176323147772,0.0,7119.246679440071
1586.0639622628844,187.2322048123772,0.0,0,1591.129437393893,190.8030207373588,0.0,23757.379630334905,1585.915397631387,187.34100691643994,0.0,9601.188318587125
615.5832834177234,240.5651330162696,0.0,0,620.3396751372308,243.8038305622103,0.0,33862.3419212055,615.1256353747247,240.34181674129144,0.0,11087.632249691938
1192.3737223213257,240.94751913765876,0.0,0,1197.321069686749,243.9767791841436,0.0,41267.20152947602,1192.1070299242429,240.51476536322474,0.0,9506.813920469383
677.819787292799,245.95136322673795,0.0,0,682.8522217890079,249.25586679877,0.0,31776.28293733768,677.6381820265018,245.79385297785115,0.0,10737.053019283332
480.1821529766144,247.3062210346833,0.0,0,485.451072720681,250.92519745384607,0.0,25164.869509941804,480.2370329581749,247.4631836329272,0.0,12106.795527092583
1503.9423897795357,274.16204924393946,0.0,0,1509.161570183482,277.3246120435043,0.0,38421.05088310431,1503.9475304209757,273.86259822258546,0.0,12892.661383190149
115.10135366187424,274.36074945398974,0.0,0,121.2488146537183,278.37280266249314,0.0,5853.271710137073,116.03477489121218,274.9107888415743,0.0,8185.423425357399
450.4664416740456,312.3858660682956,0.0,0,455.6822231761453,315.84224412798096,0.0,24024.03503673808,450.4681834136392,312.3802303070621,0.0,13556.180379616246
161.16708511325226,327.7478818846401,0.0,0,167.1770462931674,331.95513554948366,0.0,2785.6292176913034,161.9630065306613,328.4931217285648,0.0,11477.08982916058
1825.4537221599744,359.93490575182943,0.0,0,1830.859373903148,363.2458637874528,0.0,27122.847921998626,1825.6453341406418,359.7838499665339,0.0,15466.400254331678
1096.2356153065916,375.7241231467142,0.0,0,1101.5472310018354,379.09032134484687,0.0,69772.47545152415,1096.3331912393292,375.628307523928,0.0,24162.998115221548
1016.9305423318026,386.8771576569949,0.0,0,1022.2771814940344,389.95460250590014,0.0,47399.39657636279,1017.0631417315283,386.4925886849813,0.0,6352.505326697773
679.6033084486428,388.7895899948851,0.0,0,684.8147413007318,392.3494176429449,0.0,32903.733631564166,679.6007015382257,388.88740382202604,0.0,14935.34510459689
1739.5358098216063,418.79885047435664,0.0,0,1744.720923520659,422.2152014901572,0.0,33316.042409908776,1739.5068837581528,418.75318766923834,0.0,11406.882333967094
519.9183018455707,426.1837619685489,0.0,0,525.1702640453196,430.01149921826834,0.0,26492.88335484732,519.9562242828135,426.5494853973495,0.0,13850.740994584978
1165.721594530006,433.4183229154257,0.0,0,1170.296030475124,436.6195023842673,0.0,47443.534048893685,1165.0819907126179,433.15748856334847,0.0,5852.975284777607
1708.9857584322697,435.1982655379525,0.0,0,1714.41046389373,438.5800447067361,0.0,34286.55473045507,1709.1964241312237,435.11803088581723,0.0,13379.517708677256
1040.4140317699837,465.86193830089417,0.0,0,1044.870998153344,469.1638839408994,0.0,58279.55663392931,1039.6569583908379,465.7018701199805,0.0,7279.8335284426685
372.0680767742555,491.9288231798786,0.0,0,376.9358238429368,495.0252384212801,0.0,15088.171251281772,371.7217840804307,491.56322460036125,0.0,16764.125205737153
1636.668890762657,528.7400185320735,0.0,0,1642.2245305455283,532.1108068492681,0.0,30562.126000921104,1637.010490783022,528.6487930283492,0.0,14220.32831834212
1637.6517805885806,549.3632324336662,0.0,0,1643.3965276110375,552.1304846160323,0.0,42642.8526639819,1638.1824878485313,548.6684707951134,0.0,9443.337788096564
90.11782995596091,578.3595260062343,0.0,0,96.04114437957622,581.630371125472,0.0,11012.572406997388,90.8271046170701,578.1683573045532,0.0,7066.549722726348
891.0607133410988,614.2911328748427,0.0,0,895.4227943396872,617.4988857876584,0.0,47336.96103930418,890.2087545771811,614.0368719667396,0.0,2934.03005343958
1250.0,614.7498652293505,0.0,0,1254.9476504658076,617.8978039152482,0.0,55601.085046437845,1249.7336107033013,614.4357900943294,0.0,8828.183568227847
1447.2144690805071,630.273436548389,0.0,0,1451.6564301724163,633.4449252551427,0.0,49379.02770242858,1446.44239040991,629.9829114342239,0.0,6622.1701126519965
1924.50699239837,640.2312089159014,0.0,0,1930.0755335356728,643.7748831995443,0.0,26176.90709183561,1924.8614937731666,640.3128693786255,0.0,13230.44783454143
1417.0062345452322,641.3590949023462,0.0,0,1421.6109363511157,644.5467974607059,0.0,45310.7377576686,1416.3968965886095,641.084783639787,0.0,5717.076296532928
1969.6258762397224,650.9979757887883,0.0,0,1975.7646993505057,654.5495188958856,0.0,13260.604143800443,1970.5506595879995,651.0875050749668,0.0,19246.55623811293
999.4300420759272,678.059997210758,0.0,0,1003.8386141305194,681.2470115360609,0.0,67445.38139623859,998.6245743680133,677.784997715142,0.0,6309.384379341486
1339.4887181305303,696.7974715868377,0.0,0,1343.8450615916445,700.09237809259,0.0,55968.01671667553,1338.6310218291383,696.6303642716712,0.0,5452.99555897003
1745.5106661729053,705.9793262612901,0.0,0,1750.5669613031127,709.3998294327757,0.0,36306.020664881245,1745.3529215406065,705.9378156118569,0.0,9966.71889426249
1445.4862373200249,750.0103799676374,0.0,0,1449.8375247444278,753.3421960352194,0.0,52537.96818554587,1444.6234849819216,749.8801822143006,0.0,6184.128601546064
33.62628422253506,755.7613995324632,0.0,0,38.59399297202189,759.3451208076524,0.0,18017.954827203583,33.379953209515776,755.8831069867335,0.0,5986.7720366942885
173.77439329129564,787.6009027759463,0.0,0,178.38243435266688,790.9038251846704,0.0,25421.980538871125,173.16839459016077,787.4418113637515,0.0,10549.391536957364
101.50875054265896,796.5477956617642,0.0,0,106.7438395441616,800.1839697834045,0.0,39000.84056280056,101.52979978165548,796.7219559624856,0.0,10983.215429333615
1468.5363896404988,811.5927796019112,0.0,0,1472.9364866082385,814.7475436742205,0.0,53169.64926652556,1467.7224468457323,811.2855298533017,0.0,7146.226778618365
1105.8397395696063,821.0678463075398,0.0,0,1110.013644083572,824.5039448000573,0.0,54320.05409479637,1104.7996043210658,821.0419309791384,0.0,5056.69977904406
1823.813542562781,832.8116706222827,0.0,0,1828.8465868511985,836.0471076059505,0.0,38846.88901502935,1823.6325470886923,832.5850937850316,0.0,11111.083093891744
784.6586620069007,842.4280130823003,0.0,0,788.8896890865681,845.475793553019,0.0,53862.174034725824,783.675649324062,842.0137797321001,0.0,4871.398726448809
1172.0102244039365,853.0862372810758,0.0,0,1175.976711632274,856.2310575905879,0.0,56863.09050983239,1170.7626718697677,852.769043769669,0.0,4657.031924090173
28.96841565123192,908.118025785403,0.0,0,33.878644838714095,911.861290057038,0.0,15683.852682939125,28.664605076207984,908.3992762361191,0.0,7250.240224695471
1572.0033806554593,974.611223520526,0.0,0,1576.2873730038546,978.1171895532595,0.0,54845.56142171817,1571.0733332413483,974.6551757323407,0.0,8567.27790833126
1497.581842858328,985.7444010516602,0.0,0,1502.3595779569134,989.4478060842088,0.0,74754.92118979705,1497.1455381944072,985.9857922632899,0.0,18963.71821097116
1449.6435110713592,991.8200066153646,0.0,0,1453.9010900727703,995.0286621885576,0.0,45729.7582962031,1448.687050310264,991.5666483676388,0.0,5124.589743190987
1976.072975801342,1018.1867018793253,0.0,0,1981.8476321192231,1021.7207514096108,0.0,26832.67050845141,1976.633592356717,1018.2587375886919,0.0,17184.535577953146
1553.201760694831,1083.9910815905994,0.0,0,1557.6472165837936,1087.144595134652,0.0,56066.94244412001,1552.4331768212874,1083.6825813137332,0.0,7152.867655641394
1792.7788427198525,1136.8848413805783,0.0,0,1797.7468406835062,1140.0341770514628,0.0,42772.03185549736,1792.532800921,1136.572163230544,0.0,8637.54133791225
41.406142664745225,1175.8714148234258,0.0,0,46.59630443003695,1179.358203741927,0.0,22715.32162598149,41.38226466753084,1175.896189921008,0.0,5084.1062443388855
48.05608112959627,1191.1417787458938,0.0,0,53.06194252432055,1194.6277232363725,0.0,25276.72753726309,47.84790276181444,1191.1657094154536,0.0,6194.353488747881
1898.5532685282667,1246.3618988771811,0.0,0,1905.4149030663707,1250.344418534487,0.0,3696.731017760416,1900.2008633038645,1246.8824047135681,0.0,9335.943875002602
1461.1425459624306,1247.922983313536,0.0,0,1465.403624401669,1251.1246319703955,0.0,58009.44348629341,1460.1895846391628,1247.6626181494767,0.0,5819.368648016129
1899.410275893016,1260.5197023244502,0.0,0,1904.716563081364,1264.17934770046,0.0,29568.64789639435,1899.5025233188578,1260.7173338795412,0.0,12129.86115514044
1735.4415513207489,1350.3332968969914,0.0,0,1740.6918767023064,1353.697618731244,0.0,41553.0264789972,1735.4778369398002,1350.235604910325,0.0,13234.788319509023
1744.6172375433348,1359.4209970635836,0.0,0,1749.6834009429244,1362.8006206858377,0.0,30372.936994276653,1744.4693611804182,1359.3386068649188,0.0,8624.82183864788
307.1327837455953,1360.7293593071934,0.0,0,312.53853744885055,1364.023827108887,0.0,16169.21073290478,307.32449768634444,1360.561813287968,0.0,18961.64860336709
1453.3834182315532,1363.8532786608343,0.0,0,1458.7289515162138,1367.3001914303488,0.0,35942.99077574265,1453.5149117537076,1363.83817760943,0.0,11042.583192889238
415.56375642417584,1369.713412138211,0.0,0,419.6955713857401,1372.7998723242265,0.0,42714.5314880814,414.481531623234,1369.3378585033076,0.0,5394.217816520687
387.5759792603324,1413.299169459283,0.0,0,391.9391648272708,1416.588405541994,0.0,39361.018286871215,386.7251250647647,1413.1263917210752,0.0,6673.346302882935
1731.681008159814,1415.607458882433,0.0,0,1737.2714597551044,1419.1825289600245,0.0,33888.81890860811,1732.0574199925982,1415.7205151391056,0.0,11052.94508393795
586.9007810394955,1415.7599352290547,0.0,0,591.255203789977,1419.0023586219388,0.0,47482.33453594029,586.0411640274709,1415.54034480102,0.0,4957.722871213088
962.8507129801188,1425.1500649180553,0.0,0,967.0030195805128,1427.9991562974035,0.0,57131.23961144732,961.7889798180067,1424.5371424764846,0.0,4913.373216000688
973.036202149599,1465.7095020659349,0.0,0,977.1994154501662,1468.774450016832,0.0,61674.72342360168,971.98537568766,1465.312436195913,0.0,5377.845949301664
1777.0734659094608,1475.2551215073202,0.0,0,1783.6179588259731,1479.2014189155698,0.0,10387.047036251235,1778.403919063467,1475.739405094651,0.0,22796.67260010313
1878.233211653648,1510.3813734867367,0.0,0,1884.6170284123368,1514.268875963332,0.0,19336.19292607729,1879.4029886498306,1510.8068621424131,0.0,18633.205243050925
216.0985531746781,1517.2007254581308,0.0,0,222.042808583849,1520.9763673111634,0.0,4519.336545774022,216.8287688213429,1517.5143534902445,0.0,14821.036794912534
611.7770151629702,1538.5870761710346,0.0,0,616.6078408174316,1541.9808117376642,0.0,32959.44219220593,611.3938010549255,1538.5187979167454,0.0,8532.235033242467
1844.083090282791,1557.0987615445508,0.0,0,1849.755989008269,1560.7624055660074,0.0,26754.420897648783,1844.5419492457627,1557.3003917450885,0.0,11979.320913619642
1745.1544632124749,1616.6490910418272,0.0,0,1750.6344935029397,1620.4490289009373,0.0,26182.974735376843,1745.4204537404335,1616.9870150800184,0.0,12880.014901084882
952.2984402694042,1667.1800309462756,0.0,0,956.5906580593802,1670.5829095715524,0.0,57818.5232463103,951.3766182968741,1667.1208957506335,0.0,7126.811666128559
190.66756829730025,1704.9742866141237,0.0,0,196.06623355319505,1708.6503236774454,0.0,12564.14128186749,190.85219379068894,1705.1883098565265,0.0,16410.72988048008
1748.7108273530705,1710.011791338579,0.0,0,1754.0,1713.8396852014705,0.0,32096.207235935948,1748.7859602374938,1710.3776713805516,0.0,12010.117120849238
548.9245702428365,1720.7943006471646,0.0,0,553.36979740959,1724.0038218818904,0.0,44686.82339959568,548.1557576470839,1720.5418080609716,0.0,11355.941495539964
1546.8520720358567,1724.4418330423034,0.0,0,1553.086307632757,1729.281897049096,0.0,3081.0630645225897,1547.8722678702509,1725.819883228177,0.0,13020.417541935056
1548.4640839035214,1757.8529960387302,0.0,0,1554.7321666529929,1762.4851099405134,0.0,4165.341680324298,1549.5181268904867,1759.0230961195946,0.0,17055.693812004276
551.1099887214102,1761.482052730007,0.0,0,555.668593808822,1764.7839284388433,0.0,36436.49395393026,550.4545540463159,1761.3219146179244,0.0,10017.542804269584
1539.1166108510322,1802.13954612347,0.0,0,1545.2213803768575,1806.932223255375,0.0,2827.494566380112,1540.0073406143513,1803.4702094344561,0.0,13349.356692818104
431.7428219435063,1820.777315467046,0.0,0,437.5993603257235,1824.608697753051,0.0,8650.081984778222,432.3853205632174,1821.1466839321322,0.0,15446.127390911764
321.2312345933848,1877.6134288890917,0.0,0,326.15606673854137,1881.314932685642,0.0,21891.39057415429,320.94202697603527,1877.852918864723,0.0,11671.624345089956
545.7522198346974,1882.530496505322,0.0,0,550.647176659619,1885.7866659094,0.0,22338.491898296863,545.433136897113,1882.3246520884811,0.0,15127.305228653306
