ref_x,ref_y,ref_z,ref_int,ref_x,ref_y,ref_z,hyb,comp_x,comp_y,comp_z,comp_int,aligned_x,aligned_y,aligned_z,ref_int,ref_ch,comp_ch
1792.3710018563827,1136.320267269645,0.0,8023.774949964364,1792.3710018563827,1136.320267269645,0.0,1,1792.32175160651,1136.9354690547043,0.0,16505.64413439921,1793.2225821032089,1136.4394922065849,0.0,8023.774949964364,0,1
44.19264910298937,1175.3939127170702,0.0,6788.58838685915,44.19264910298937,1175.3939127170702,0.0,1,42.60830658952498,1176.1630074640882,0.0,16346.376970700452,43.509137086224015,1175.6670306159688,0.0,6788.58838685915,0,1
50.98538240877576,1190.6432385113355,0.0,7103.4260095482,50.98538240877576,1190.6432385113355,0.0,1,49.19946589233408,1191.378048251399,0.0,14833.683554423862,50.10029638903312,1190.8820714032795,0.0,7103.4260095482,0,1
1897.8628954851224,1245.661515650379,0.0,15423.749842270325,1897.8628954851224,1245.661515650379,0.0,1,1897.4862984667104,1246.4768575387743,0.0,43836.099789126674,1898.3871289634094,1245.9808806906549,0.0,15423.749842270325,0,1
1898.9517000619023,1259.8566880299584,0.0,10869.003832628156,1898.9517000619023,1259.8566880299584,0.0,1,1898.8250612591096,1260.6589478101432,0.0,22006.8863751294,1899.7258917558086,1260.1629709620238,0.0,10869.003832628156,0,1
1735.1978718118874,1349.4839804388862,0.0,9937.13912555986,1735.1978718118874,1349.4839804388862,0.0,1,1735.0546429289452,1350.166822348531,0.0,20471.896897309794,1735.9554734256442,1349.6708455004116,0.0,9937.13912555986,0,1
1744.266016373466,1358.5859703566116,0.0,6739.113822588781,1744.266016373466,1358.5859703566116,0.0,1,1744.175297594688,1359.3940371786923,0.0,13823.082487871468,1745.0761280913869,1358.898060330573,0.0,6739.113822588781,0,1
1453.7867452970463,1362.975763429642,0.0,11402.765500998496,1453.7867452970463,1362.975763429642,0.0,1,1453.271904083657,1363.87766876344,0.0,21853.407906412856,1454.172734580356,1363.3816919153205,0.0,11402.765500998496,0,1
417.6533675378124,1368.8960870621047,0.0,5347.043984543807,417.6533675378124,1368.8960870621047,0.0,1,416.43679589973567,1369.6662332633618,0.0,11107.428243982024,417.3376263964347,1369.1702564152424,0.0,5347.043984543807,0,1
389.6597638235446,1412.363703190214,0.0,5030.571877038035,389.6597638235446,1412.363703190214,0.0,1,388.3779407379621,1413.3263504586942,0.0,14003.069206792336,389.2787712346611,1412.8303736105747,0.0,5030.571877038035,0,1
1731.6211467407256,1414.652921523783,0.0,11554.01644140359,1731.6211467407256,1414.652921523783,0.0,1,1731.3851693300232,1415.5836794949887,0.0,21592.73936883036,1732.2859998267222,1415.0877026468693,0.0,11554.01644140359,0,1
964.4412293319592,1423.680482518595,0.0,3703.848509866401,964.4412293319592,1423.680482518595,0.0,1,963.3084779448589,1425.0972226510298,0.0,10451.195081273105,964.2093084415579,1424.6012458029104,0.0,3703.848509866401,0,1
974.629721553406,1464.229501504523,0.0,4104.977591760506,974.629721553406,1464.229501504523,0.0,1,973.556325200162,1465.4379022427884,0.0,9878.192139384546,974.457155696861,1464.941925394669,0.0,4104.977591760506,0,1
515.2857175664142,1464.2942328146592,0.0,10717.09718899457,515.2857175664142,1464.2942328146592,0.0,1,513.8574836945371,1465.2483216957276,0.0,21397.7145521537,514.7583141912362,1464.7523448476081,0.0,10717.09718899457,0,1
1877.96125618332,1509.2367824574153,0.0,17694.839021630985,1877.96125618332,1509.2367824574153,0.0,1,1877.6137209974663,1510.2639984344196,0.0,37641.72621208646,1878.5145514941653,1509.7680215863002,0.0,17694.839021630985,0,1
1673.9858529104,1522.7871248443096,0.0,22871.82525773751,1673.9858529104,1522.7871248443096,0.0,1,1673.480563215017,1523.792504237699,0.0,50340.13866369389,1674.3813937117159,1523.2965273895795,0.0,22871.82525773751,0,1
187.90625637892904,1535.6062060523889,0.0,4989.59612485492,187.90625637892904,1535.6062060523889,0.0,1,186.284083667982,1536.639041828366,0.0,11872.933692576522,187.18491416468103,1536.1430649802467,0.0,4989.59612485492,0,1
613.6118117268388,1537.458218078125,0.0,9276.815930171444,613.6118117268388,1537.458218078125,0.0,1,612.3865325927284,1538.5092675761753,0.0,20463.305181430453,613.2873630894275,1538.0132907280558,0.0,9276.815930171444,0,1
1744.9469376841043,1615.42769608091,0.0,8874.719754110198,1744.9469376841043,1615.42769608091,0.0,1,1744.7297559177398,1616.4366227723317,0.0,19313.62476903937,1745.6305864144388,1615.9406459242123,0.0,8874.719754110198,0,1
142.52993536717238,1673.2888214700174,0.0,7030.192311072727,142.52993536717238,1673.2888214700174,0.0,1,140.73059278589997,1674.449460340447,0.0,22595.628717504893,141.631423282599,1673.9534834923277,0.0,7030.192311072727,0,1
1575.6921528173905,1676.011314683096,0.0,8026.756271065384,1575.6921528173905,1676.011314683096,0.0,1,1575.227720071717,1677.172394604872,0.0,19069.864923257686,1576.128550568416,1676.6764177567525,0.0,8026.756271065384,0,1
193.27623048574569,1703.7296221070762,0.0,15278.630091277317,193.27623048574569,1703.7296221070762,0.0,1,191.52002540257263,1704.8202505490335,0.0,37065.067270806925,192.42085589927166,1704.324273700914,0.0,15278.630091277317,0,1
1748.434498318652,1708.6173692718892,0.0,9928.649564904788,1748.434498318652,1708.6173692718892,0.0,1,1748.2488165415098,1709.690894480525,0.0,22988.9780536918,1749.1496470382087,1709.1949176324056,0.0,9928.649564904788,0,1
1546.7474941615235,1722.8341224548178,0.0,20250.99718000063,1546.7474941615235,1722.8341224548178,0.0,1,1546.0501131725582,1724.0775927502298,0.0,53519.472177595504,1546.9509436692572,1723.5816159021103,0.0,20250.99718000063,0,1
5.073877640488235,1749.1761626639743,0.0,7619.630938235887,5.073877640488235,1749.1761626639743,0.0,1,3.2861858403516475,1750.566697259914,0.0,19436.43206249972,4.187016337050686,1750.0707204117946,0.0,7619.630938235887,0,1
553.129476706959,1760.0333411298443,0.0,7814.56554511806,553.129476706959,1760.0333411298443,0.0,1,551.6842112931677,1761.176978549327,0.0,17507.62996173552,552.5850417898668,1760.6810017012076,0.0,7814.56554511806,0,1
169.61276881997443,1783.9315389330334,0.0,15356.92339490369,169.61276881997443,1783.9315389330334,0.0,1,167.7315748530196,1785.2320245088574,0.0,46852.14712863277,168.63240534971862,1784.736047660738,0.0,15356.92339490369,0,1
433.8241384284856,1819.124010970964,0.0,16132.9233794445,433.8241384284856,1819.124010970964,0.0,1,432.31934995635993,1820.42619657711,0.0,42862.16665457187,433.22018045305896,1819.9302197289906,0.0,16132.9233794445,0,1
388.2982384605057,1867.1954148758448,0.0,21449.875020141528,388.2982384605057,1867.1954148758448,0.0,1,386.66340455355896,1868.516078972544,0.0,57282.25934745662,387.564235050258,1868.0201021244245,0.0,21449.875020141528,0,1
323.48635575244566,1875.993109785698,0.0,10168.208298311576,323.48635575244566,1875.993109785698,0.0,1,321.9869268319734,1877.3115310798685,0.0,23732.557657327176,322.8877573286724,1876.815554231749,0.0,10168.208298311576,0,1
547.6048012216229,1880.8075678411187,0.0,13896.620345923891,547.6048012216229,1880.8075678411187,0.0,1,546.2969629269753,1882.1326546169755,0.0,30063.466386399272,547.1977934236744,1881.636677768856,0.0,13896.620345923891,0,1
1951.97836989756,1898.9005604509505,0.0,14179.03064409053,1951.97836989756,1898.9005604509505,0.0,1,1951.5348845686688,1900.2619282818343,0.0,46629.30650479249,1952.4357150653677,1899.765951433715,0.0,14179.03064409053,0,1
1901.4914842317887,1904.214112556408,0.0,28597.953245286477,1901.4914842317887,1904.214112556408,0.0,1,1900.8887751212665,1905.60631659735,0.0,66348.27983869483,1901.7896056179654,1905.1103397492307,0.0,28597.953245286477,0,1
1530.355461546436,1905.894554663315,0.0,4337.550410151672,1530.355461546436,1905.894554663315,0.0,1,1529.9535103142728,1907.359859844803,0.0,9811.834650785382,1530.8543408109717,1906.8638829966835,0.0,4337.550410151672,0,1
685.6233103923964,1959.2017387647843,0.0,21113.850229639156,685.6233103923964,1959.2017387647843,0.0,1,684.3562938324823,1960.661781065449,0.0,39624.818352385504,685.2571243291814,1960.1658042173297,0.0,21113.850229639156,0,1
