gene,block1,block2,block3,block4,block5,block6,block7,block8,block9
497,α⁴,0,α,α⁶,α²,1,0,0,0
498,α,0,1,α⁴,α³,1,0,0,0
499,α⁴,α³,0,1,α³,1,0,0,0
500,0,α⁶,α³,α⁶,α⁵,1,0,0,0
501,α,α²,0,α²,α⁶,1,0,0,0
502,α³,α⁵,0,α,1,1,0,0,0
503,α⁶,0,α²,α³,1,1,0,0,0
504,0,1,α,α⁵,1,1,0,0,0
505,1,0,α⁵,1,α,0,α,0,0
506,α²,α⁶,0,α⁵,α²,0,α,0,0
507,α³,0,α³,α⁶,α²,0,α,0,0
508,0,α⁶,α³,α²,α³,0,α,0,0
509,1,1,0,α²,α⁴,0,α,0,0
510,0,α³,α⁵,α⁵,α⁴,0,α,0,0
511,α,0,1,α⁵,α⁵,0,α,0,0
512,0,α²,α²,1,α⁵,0,α,0,0
513,α⁶,0,α²,α,α⁶,0,α,0,0
514,α³,α⁵,0,α³,α⁶,0,α,0,0
515,0,1,α,α⁴,α⁶,0,α,0,0
516,α,α²,0,α⁶,1,0,α,0,0
517,α²,α³,0,1,α,0,α²,0,0
518,α,0,α⁶,α,α²,0,α²,0,0
519,α³,1,0,α⁶,α³,0,α²,0,0
520,α⁴,0,α⁴,1,α³,0,α²,0,0
521,0,1,α⁴,α³,α⁴,0,α²,0,0
522,α,α,0,α³,α⁵,0,α²,0,0
523,0,α⁴,α⁶,α⁶,α⁵,0,α²,0,0
524,0,α³,α³,α,α⁶,0,α²,0,0
525,α²,0,α,α⁶,α⁶,0,α²,0,0
526,1,0,α³,α²,1,0,α²,0,0
527,α⁴,α⁶,0,α⁴,1,0,α²,0,0
528,0,α,α²,α⁵,1,0,α²,0,0
529,α,0,α⁴,α³,α,0,α³,0,0
530,α⁵,1,0,α⁵,α,0,α³,0,0
531,0,α²,α³,α⁶,α,0,α³,0,0
532,α³,α⁴,0,α,α²,0,α³,0,0
533,α²,0,1,α²,α³,0,α³,0,0
534,α⁵,0,α⁵,α,α⁴,0,α³,0,0
535,α⁴,α,0,1,α⁴,0,α³,0,0
536,0,α,α⁵,α⁴,α⁵,0,α³,0,0
537,α²,α²,0,α⁴,α⁶,0,α³,0,0
538,0,α⁵,1,1,α⁶,0,α³,0,0
539,0,α⁴,α⁴,α²,1,0,α³,0,0
540,α³,0,α²,1,1,0,α³,0,0
541,α⁴,0,α³,α,α,0,α⁴,0,0
542,0,α⁵,α⁵,α³,α,0,α⁴,0,0
543,α²,0,α⁵,α⁴,α²,0,α⁴,0,0
544,α⁶,α,0,α⁶,α²,0,α⁴,0,0
545,0,α³,α⁴,1,α²,0,α⁴,0,0
546,α⁴,α⁵,0,α²,α³,0,α⁴,0,0
547,α³,0,α,α³,α⁴,0,α⁴,0,0
548,α⁵,α²,0,α,α⁵,0,α⁴,0,0
549,α⁶,0,α⁶,α²,α⁵,0,α⁴,0,0
550,0,α²,α⁶,α⁵,α⁶,0,α⁴,0,0
551,0,α⁶,α,α,1,0,α⁴,0,0
552,α³,α³,0,α⁵,1,0,α⁴,0,0
553,0,1,α²,α²,α,0,α⁵,0,0
554,α⁴,α⁴,0,α⁶,α,0,α⁵,0,0
555,α⁵,0,α⁴,α²,α²,0,α⁵,0,0
556,0,α⁶,α⁶,α⁴,α²,0,α⁵,0,0
557,0,α⁴,α⁵,α,α³,0,α⁵,0,0
558,α³,0,α⁶,α⁵,α³,0,α⁵,0,0
559,1,α²,0,1,α³,0,α⁵,0,0
560,α⁵,α⁶,0,α³,α⁴,0,α⁵,0,0
561,α⁴,0,α²,α⁴,α⁵,0,α⁵,0,0
562,α⁶,α³,0,α²,α⁶,0,α⁵,0,0
563,1,0,1,α³,α⁶,0,α⁵,0,0
564,0,α³,1,α⁶,1,0,α⁵,0,0
565,0,α⁴,α,1,α,0,α⁶,0,0
566,0,α,α³,α³,α²,0,α⁶,0,0
567,α⁵,α⁵,0,1,α²,0,α⁶,0,0
568,α⁶,0,α⁵,α³,α³,0,α⁶,0,0
569,0,1,1,α⁵,α³,0,α⁶,0,0
570,α,α³,0,α,α⁴,0,α⁶,0,0
571,0,α⁵,α⁶,α²,α⁴,0,α⁶,0,0
572,α⁴,0,1,α⁶,α⁴,0,α⁶,0,0
573,α⁶,1,0,α⁴,α⁵,0,α⁶,0,0
574,α⁵,0,α³,α⁵,α⁶,0,α⁶,0,0
575,1,α⁴,0,α³,1,0,α⁶,0,0
576,α,0,α,α⁴,1,0,α⁶,0,0
577,α,α⁵,0,α⁴,α,0,1,0,0
578,α²,0,α²,α⁵,α,0,1,0,0
579,0,α⁵,α²,α,α²,0,1,0,0
580,α⁶,α⁶,0,α,α³,0,1,0,0
581,0,α²,α⁴,α⁴,α³,0,1,0,0
582,1,0,α⁶,α⁴,α⁴,0,1,0,0
583,0,α,α,α⁶,α⁴,0,1,0,0
584,α²,α⁴,0,α²,α⁵,0,1,0,0
585,0,α⁶,1,α³,α⁵,0,1,0,0
586,α⁵,0,α,1,α⁵,0,1,0,0
587,1,α,0,α⁵,α⁶,0,1,0,0
588,α⁶,0,α⁴,α⁶,1,0,1,0,0
589,0,1,α,α,α,0,0,α,0
590,α⁶,0,α²,α⁴,α,0,0,α,0
591,α³,α⁵,0,α⁵,α,0,0,α,0
592,0,α⁴,1,α²,α³,0,0,α,0
593,α²,α⁶,0,α³,α³,0,0,α,0
594,α³,0,α³,1,α³,0,0,α,0
595,α,α²,0,1,α⁴,0,0,α,0
596,α⁶,α⁴,0,α⁶,α⁵,0,0,α,0
597,0,α⁵,α⁴,1,α⁵,0,0,α,0
598,1,0,α⁵,α⁶,α⁶,0,0,α,0
599,α²,0,α⁴,α²,1,0,0,α,0
600,0,α³,α⁵,α³,1,0,0,α,0
601,α³,0,α⁵,α³,α,0,0,α²,0
602,0,α⁴,α⁶,α⁴,α,0,0,α²,0
603,0,α,α²,α²,α²,0,0,α²,0
604,1,0,α³,α⁵,α²,0,0,α²,0
605,α⁴,α⁶,0,α⁶,α²,0,0,α²,0
606,α⁴,0,α⁴,α,α⁴,0,0,α²,0
607,0,α⁵,α,α³,α⁴,0,0,α²,0
608,α³,1,0,α⁴,α⁴,0,0,α²,0
609,α²,α³,0,α,α⁵,0,0,α²,0
610,0,α⁶,α⁵,α,α⁶,0,0,α²,0
611,1,α⁵,0,1,α⁶,0,0,α²,0
612,α,0,α⁶,1,1,0,0,α²,0
613,α²,0,1,α,α,0,0,α³,0
614,α⁴,0,α⁶,α⁴,α²,0,0,α³,0
615,0,α⁵,1,α⁵,α²,0,0,α³,0
616,0,α²,α³,α³,α³,0,0,α³,0
617,α,0,α⁴,α⁶,α³,0,0,α³,0
618,α⁵,1,0,1,α³,0,0,α³,0
619,α⁵,0,α⁵,α²,α⁵,0,0,α³,0
620,0,α⁶,α²,α⁴,α⁵,0,0,α³,0
621,α⁴,α,0,α⁵,α⁵,0,0,α³,0
622,α³,α⁴,0,α²,α⁶,0,0,α³,0
623,α,α⁶,0,α,1,0,0,α³,0
624,0,1,α⁶,α²,1,0,0,α³,0
625,α²,1,0,α²,α,0,0,α⁴,0
626,0,α,1,α³,α,0,0,α⁴,0
627,α³,0,α,α²,α²,0,0,α⁴,0
628,α⁵,0,1,α⁵,α³,0,0,α⁴,0
629,0,α⁶,α,α⁶,α³,0,0,α⁴,0
630,α⁶,α,0,α,α⁴,0,0,α⁴,0
631,0,α³,α⁴,α⁴,α⁴,0,0,α⁴,0
632,α²,0,α⁵,1,α⁴,0,0,α⁴,0
633,α⁶,0,α⁶,α³,α⁶,0,0,α⁴,0
634,0,1,α³,α⁵,α⁶,0,0,α⁴,0
635,α⁵,α²,0,α⁶,α⁶,0,0,α⁴,0
636,α⁴,α⁵,0,α³,1,0,0,α⁴,0
637,α⁵,α⁶,0,α⁴,α,0,0,α⁵,0
638,α³,α,0,α³,α²,0,0,α⁵,0
639,0,α²,α,α⁴,α²,0,0,α⁵,0
640,α⁴,0,α²,α³,α³,0,0,α⁵,0
641,α⁶,0,α,α⁶,α⁴,0,0,α⁵,0
642,0,1,α²,1,α⁴,0,0,α⁵,0
643,α³,0,α⁶,α,α⁵,0,0,α⁵,0
644,1,α²,0,α²,α⁵,0,0,α⁵,0
645,0,α⁴,α⁵,α⁵,α⁵,0,0,α⁵,0
646,1,0,1,α⁴,1,0,0,α⁵,0
647,0,α,α⁴,α⁶,1,0,0,α⁵,0
648,α⁶,α³,0,1,1,0,0,α⁵,0
649,1,α⁴,0,α,α,0,0,α⁶,0
650,α,0,α,α⁵,α,0,0,α⁶,0
651,0,α²,α⁵,1,α,0,0,α⁶,0
652,α⁶,1,0,α⁵,α²,0,0,α⁶,0
653,α⁴,α²,0,α⁴,α³,0,0,α⁶,0
654,0,α³,α²,α⁵,α³,0,0,α⁶,0
655,α⁵,0,α³,α⁴,α⁴,0,0,α⁶,0
656,0,α,α³,α,α⁵,0,0,α⁶,0
657,1,0,α²,1,α⁵,0,0,α⁶,0
658,α⁴,0,1,α²,α⁶,0,0,α⁶,0
659,α,α³,0,α³,α⁶,0,0,α⁶,0
660,0,α⁵,α⁶,α⁶,α⁶,0,0,α⁶,0
661,0,α³,α⁶,α,α²,0,0,1,0
662,α,α⁵,0,α²,α²,0,0,1,0
663,α²,0,α²,α⁶,α²,0,0,1,0
664,1,α,0,α⁶,α³,0,0,1,0
665,α⁵,α³,0,α⁵,α⁴,0,0,1,0
666,0,α⁴,α³,α⁶,α⁴,0,0,1,0
667,α⁶,0,α⁴,α⁵,α⁵,0,0,1,0
668,α,0,α³,α,α⁶,0,0,1,0
669,0,α²,α⁴,α²,α⁶,0,0,1,0
670,α⁵,0,α,α³,1,0,0,1,0
671,α²,α⁴,0,α⁴,1,0,0,1,0
672,0,α⁶,1,1,1,0,0,1,0
673,α,0,α⁵,α⁴,α,0,0,0,α
674,α³,α,0,α⁶,α,0,0,0,α
675,0,α³,1,α⁴,α³,0,0,0,α
676,α,1,0,α³,α⁴,0,0,0,α
677,α⁵,0,α⁴,α⁵,α⁴,0,0,0,α
678,0,α⁶,α⁶,α⁶,α⁴,0,0,0,α
679,0,α,α⁴,α³,α⁵,0,0,0,α
680,α⁶,α³,0,α⁵,α⁵,0,0,0,α
681,α⁴,0,α²,α⁶,α⁶,0,0,0,α
682,1,α²,0,α,1,0,0,0,α
683,α³,0,α⁶,α²,1,0,0,0,α
684,0,α⁴,α⁵,1,1,0,0,0,α
685,0,α⁵,α⁶,α,α,0,0,0,α²
686,α,α³,0,α²,α,0,0,0,α²
687,α⁴,0,1,α³,α,0,0,0,α²
688,α²,0,α⁶,α⁵,α²,0,0,0,α²
689,α⁴,α²,0,1,α²,0,0,0,α²
690,0,α⁴,α,α⁵,α⁴,0,0,0,α²
691,α²,α,0,α⁴,α⁵,0,0,0,α²
692,α⁶,0,α⁵,α⁶,α⁵,0,0,0,α²
693,0,1,1,1,α⁵,0,0,0,α²
694,0,α²,α⁵,α⁴,α⁶,0,0,0,α²
695,1,α⁴,0,α⁶,α⁶,0,0,0,α²
696,α⁵,0,α³,1,1,0,0,0,α²
697,α⁶,0,α⁴,α,α,0,0,0,α³
698,0,α⁶,1,α²,α²,0,0,0,α³
699,α²,α⁴,0,α³,α²,0,0,0,α³
700,α⁵,0,α,α⁴,α²,0,0,0,α³
701,α⁵,α³,0,α,α³,0,0,0,α³
702,α³,0,1,α⁶,α³,0,0,0,α³
703,0,α⁵,α²,α⁶,α⁵,0,0,0,α³
704,0,α,α,α,α⁶,0,0,0,α³
705,α³,α²,0,α⁵,α⁶,0,0,0,α³
706,1,0,α⁶,1,α⁶,0,0,0,α³
707,0,α³,α⁶,α⁵,1,0,0,0,α³
708,α,α⁵,0,1,1,0,0,0,α³
709,α²,α⁶,0,α,α,0,0,0,α⁴
710,0,α⁴,1,α⁶,α,0,0,0,α⁴
711,1,0,α⁵,α²,α²,0,0,0,α⁴
712,0,1,α,α³,α³,0,0,0,α⁴
713,α³,α⁵,0,α⁴,α³,0,0,0,α⁴
714,α⁶,0,α²,α⁵,α³,0,0,0,α⁴
715,α⁶,α⁴,0,α²,α⁴,0,0,0,α⁴
716,α⁴,0,α,1,α⁴,0,0,0,α⁴
717,0,α⁶,α³,1,α⁶,0,0,0,α⁴
718,α,0,1,α,1,0,0,0,α⁴
719,0,α²,α²,α²,1,0,0,0,α⁴
720,α⁴,α³,0,α⁶,1,0,0,0,α⁴
721,α²,0,α,α²,α,0,0,0,α⁵
722,0,α³,α³,α³,α,0,0,0,α⁵
723,α⁵,α⁴,0,1,α,0,0,0,α⁵
724,α³,1,0,α²,α²,0,0,0,α⁵
725,0,α⁵,α,1,α²,0,0,0,α⁵
726,α,0,α⁶,α³,α³,0,0,0,α⁵
727,0,α,α²,α⁴,α⁴,0,0,0,α⁵
728,α⁴,α⁶,0,α⁵,α⁴,0,0,0,α⁵
729,1,0,α³,α⁶,α⁴,0,0,0,α⁵
730,α⁵,0,α²,α,α⁵,0,0,0,α⁵
731,1,α⁵,0,α³,α⁵,0,0,0,α⁵
732,0,1,α⁴,α,1,0,0,0,α⁵
733,0,α,α⁵,α²,α,0,0,0,α⁶
734,α⁶,α⁵,0,α,α²,0,0,0,α⁶
735,α³,0,α²,α³,α²,0,0,0,α⁶
736,0,α⁴,α⁴,α⁴,α²,0,0,0,α⁶
737,0,α⁶,α²,α,α³,0,0,0,α⁶
738,α⁴,α,0,α³,α³,0,0,0,α⁶
739,α²,0,1,α⁴,α⁴,0,0,0,α⁶
740,0,α²,α³,α⁵,α⁵,0,0,0,α⁶
741,α⁵,1,0,α⁶,α⁵,0,0,0,α⁶
742,α,0,α⁴,1,α⁵,0,0,0,α⁶
743,α⁶,0,α³,α²,α⁶,0,0,0,α⁶
744,α,α⁶,0,α⁴,α⁶,0,0,0,α⁶
745,0,α²,α⁶,α³,α²,0,0,0,1
746,1,α⁶,0,α²,α³,0,0,0,1
747,α⁴,0,α³,α⁴,α³,0,0,0,1
748,0,α⁵,α⁵,α⁵,α³,0,0,0,1
749,0,1,α³,α²,α⁴,0,0,0,1
750,α⁵,α²,0,α⁴,α⁴,0,0,0,1
751,α³,0,α,α⁵,α⁵,0,0,0,1
752,α²,0,α⁵,α,α⁶,0,0,0,1
753,0,α³,α⁴,α⁶,α⁶,0,0,0,1
754,α⁶,α,0,1,α⁶,0,0,0,1
755,1,0,α⁴,α³,1,0,0,0,1
756,α²,1,0,α⁵,1,0,0,0,1
757,α⁴,α⁵,0,α⁴,0,α,α,0,0
758,1,0,α⁶,α,0,α²,α,0,0
759,α³,α²,0,α²,0,α²,α,0,0
760,0,α,α,1,0,α²,α,0,0
761,α³,0,α⁵,α³,0,α³,α,0,0
762,0,α⁴,α⁶,α⁴,0,α³,α,0,0
763,α⁵,0,α³,1,0,α⁴,α,0,0
764,0,α³,1,α,0,α⁵,α,0,0
765,α⁵,1,0,α,0,α⁶,α,0,0
766,α,0,α⁴,α⁴,0,α⁶,α,0,0
767,0,1,α⁵,α²,0,1,α,0,0
768,1,α³,0,α⁵,0,1,α,0,0
769,0,α,α⁶,α³,0,α,α²,0,0
770,α,α⁴,0,α⁶,0,α,α²,0,0
771,α⁵,α⁶,0,α⁵,0,α²,α²,0,0
772,0,α²,α²,α,0,α³,α²,0,0
773,α,0,1,α²,0,α³,α²,0,0
774,α⁴,α³,0,α³,0,α³,α²,0,0
775,α⁴,0,α⁶,α⁴,0,α⁴,α²,0,0
776,0,α⁵,1,α⁵,0,α⁴,α²,0,0
777,α⁶,0,α⁴,α,0,α⁵,α²,0,0
778,0,α⁴,α,α²,0,α⁶,α²,0,0
779,α⁶,α,0,α²,0,1,α²,0,0
780,α²,0,α⁵,α⁵,0,1,α²,0,0
781,1,α²,0,α³,0,α,α³,0,0
782,α³,0,α⁶,α⁶,0,α,α³,0,0
783,0,α²,1,α⁴,0,α²,α³,0,0
784,α²,α⁵,0,1,0,α²,α³,0,0
785,α⁶,1,0,α⁶,0,α³,α³,0,0
786,0,α³,α³,α²,0,α⁴,α³,0,0
787,α²,0,α,α³,0,α⁴,α³,0,0
788,α⁵,α⁴,0,α⁴,0,α⁴,α³,0,0
789,α⁵,0,1,α⁵,0,α⁵,α³,0,0
790,0,α⁶,α,α⁶,0,α⁵,α³,0,0
791,1,0,α⁵,α²,0,α⁶,α³,0,0
792,0,α⁵,α²,α³,0,1,α³,0,0
793,0,α⁶,α³,α⁴,0,α,α⁴,0,0
794,α,α³,0,α⁴,0,α²,α⁴,0,0
795,α⁴,0,1,1,0,α²,α⁴,0,0
796,α³,α⁶,0,α,0,α³,α⁴,0,0
797,0,α³,α,α⁵,0,α³,α⁴,0,0
798,1,α,0,1,0,α⁴,α⁴,0,0
799,0,α⁴,α⁴,α³,0,α⁵,α⁴,0,0
800,α³,0,α²,α⁴,0,α⁵,α⁴,0,0
801,α⁶,α⁵,0,α⁵,0,α⁵,α⁴,0,0
802,α⁶,0,α,α⁶,0,α⁶,α⁴,0,0
803,0,1,α²,1,0,α⁶,α⁴,0,0
804,α,0,α⁶,α³,0,1,α⁴,0,0
805,α²,0,1,α⁴,0,α,α⁵,0,0
806,0,1,α⁴,α⁵,0,α²,α⁵,0,0
807,α⁵,0,α,α,0,α³,α⁵,0,0
808,α²,α⁴,0,α⁵,0,α³,α⁵,0,0
809,α⁴,1,0,α²,0,α⁴,α⁵,0,0
810,0,α⁴,α²,α⁶,0,α⁴,α⁵,0,0
811,α,α²,0,α,0,α⁵,α⁵,0,0
812,0,α⁵,α⁵,α⁴,0,α⁶,α⁵,0,0
813,α⁴,0,α³,α⁵,0,α⁶,α⁵,0,0
814,1,α⁶,0,α⁶,0,α⁶,α⁵,0,0
815,0,α,α³,α,0,1,α⁵,0,0
816,1,0,α²,1,0,1,α⁵,0,0
817,α,0,α³,α,0,α,α⁶,0,0
818,0,α²,α⁴,α²,0,α,α⁶,0,0
819,α³,0,α,α⁵,0,α²,α⁶,0,0
820,0,α,α⁵,α⁶,0,α³,α⁶,0,0
821,α⁶,0,α²,α²,0,α⁴,α⁶,0,0
822,α³,α⁵,0,α⁶,0,α⁴,α⁶,0,0
823,α⁵,α,0,α³,0,α⁵,α⁶,0,0
824,0,α⁵,α³,1,0,α⁵,α⁶,0,0
825,α²,α³,0,α²,0,α⁶,α⁶,0,0
826,0,α⁶,α⁶,α⁵,0,1,α⁶,0,0
827,α⁵,0,α⁴,α⁶,0,1,α⁶,0,0
828,α,1,0,1,0,1,α⁶,0,0
829,α²,α,0,α,0,α,1,0,0
830,0,1,1,α⁶,0,α,1,0,0
831,α⁶,0,α⁵,1,0,α,1,0,0
832,α²,0,α⁴,α²,0,α²,1,0,0
833,0,α³,α⁵,α³,0,α²,1,0,0
834,α⁴,0,α²,α⁶,0,α³,1,0,0
835,0,α²,α⁶,1,0,α⁴,1,0,0
836,1,0,α³,α³,0,α⁵,1,0,0
837,α⁴,α⁶,0,1,0,α⁵,1,0,0
838,0,α⁶,α⁴,α,0,α⁶,1,0,0
839,α⁶,α²,0,α⁴,0,α⁶,1,0,0
840,α³,α⁴,0,α³,0,1,1,0,0
841,α⁶,α,0,α³,0,α,0,α,0
842,0,α³,α⁴,α⁵,0,α,0,α,0
843,α⁶,0,α⁴,α⁶,0,α²,0,α,0
844,α⁵,0,α²,α²,0,α³,0,α,0
845,0,α⁶,α⁵,α⁴,0,α³,0,α,0
846,1,α⁵,0,α⁶,0,α³,0,α,0
847,0,α⁴,α,α³,0,α⁴,0,α,0
848,α²,α²,0,α⁵,0,α⁶,0,α,0
849,α⁴,0,α⁶,1,0,α⁶,0,α,0
850,α,α⁴,0,α,0,1,0,α,0
851,0,α,α⁶,α²,0,1,0,α,0
852,1,0,α,α⁵,0,1,0,α,0
853,α²,α⁵,0,α²,0,α,0,α²,0
854,0,α²,1,α³,0,α,0,α²,0
855,α,0,α²,α⁶,0,α,0,α²,0
856,1,α²,0,α⁴,0,α²,0,α²,0
857,0,α⁴,α⁵,α⁶,0,α²,0,α²,0
858,1,0,α⁵,1,0,α³,0,α²,0
859,α⁶,0,α³,α³,0,α⁴,0,α²,0
860,0,1,α⁶,α⁵,0,α⁴,0,α²,0
861,α,α⁶,0,1,0,α⁴,0,α²,0
862,0,α⁵,α²,α⁴,0,α⁵,0,α²,0
863,α⁵,0,1,α,0,1,0,α²,0
864,α³,α³,0,α⁶,0,1,0,α²,0
865,α⁶,0,α,α²,0,α,0,α³,0
866,α⁴,α⁴,0,1,0,α,0,α³,0
867,α³,α⁶,0,α³,0,α²,0,α³,0
868,0,α³,α,α⁴,0,α²,0,α³,0
869,α²,0,α³,1,0,α²,0,α³,0
870,α,α³,0,α⁵,0,α³,0,α³,0
871,0,α⁵,α⁶,1,0,α³,0,α³,0
872,α,0,α⁶,α,0,α⁴,0,α³,0
873,α²,1,0,α,0,α⁵,0,α³,0
874,1,0,α⁴,α⁴,0,α⁵,0,α³,0
875,0,α,1,α⁶,0,α⁵,0,α³,0
876,0,α⁶,α³,α⁵,0,α⁶,0,α³,0
877,α⁵,α⁵,0,α,0,α²,0,α⁴,0
878,1,0,α²,α³,0,α²,0,α⁴,0
879,α³,0,α⁴,α,0,α³,0,α⁴,0
880,α⁴,1,0,α⁴,0,α³,0,α⁴,0
881,0,α⁴,α²,α⁵,0,α³,0,α⁴,0
882,0,α⁶,1,α,0,α⁴,0,α⁴,0
883,α²,α⁴,0,α⁶,0,α⁴,0,α⁴,0
884,α²,0,1,α²,0,α⁵,0,α⁴,0
885,α³,α,0,α²,0,α⁶,0,α⁴,0
886,α,0,α⁵,α⁵,0,α⁶,0,α⁴,0
887,0,α²,α,1,0,α⁶,0,α⁴,0
888,0,1,α⁴,α⁶,0,1,0,α⁴,0
889,0,α,α⁵,1,0,α,0,α⁵,0
890,α⁶,α⁶,0,α²,0,α³,0,α⁵,0
891,α,0,α³,α⁴,0,α³,0,α⁵,0
892,α⁴,0,α⁵,α²,0,α⁴,0,α⁵,0
893,α⁵,α,0,α⁵,0,α⁴,0,α⁵,0
894,0,α⁵,α³,α⁶,0,α⁴,0,α⁵,0
895,0,1,α,α²,0,α⁵,0,α⁵,0
896,α³,α⁵,0,1,0,α⁵,0,α⁵,0
897,α³,0,α,α³,0,α⁶,0,α⁵,0
898,0,α³,α²,α,0,1,0,α⁵,0
899,α⁴,α²,0,α³,0,1,0,α⁵,0
900,α²,0,α⁶,α⁶,0,1,0,α⁵,0
901,0,α⁴,α³,α²,0,α,0,α⁶,0
902,α⁵,α³,0,α⁴,0,α,0,α⁶,0
903,α³,0,1,1,0,α,0,α⁶,0
904,0,α²,α⁶,α,0,α²,0,α⁶,0
905,1,1,0,α³,0,α⁴,0,α⁶,0
906,α²,0,α⁴,α⁵,0,α⁴,0,α⁶,0
907,α⁵,0,α⁶,α³,0,α⁵,0,α⁶,0
908,α⁶,α²,0,α⁶,0,α⁵,0,α⁶,0
909,0,α⁶,α⁴,1,0,α⁵,0,α⁶,0
910,α⁴,α⁶,0,α,0,α⁶,0,α⁶,0
911,0,α,α²,α³,0,α⁶,0,α⁶,0
912,α⁴,0,α²,α⁴,0,1,0,α⁶,0
913,α⁵,0,α³,α⁵,0,α,0,1,0
914,α⁴,0,α,α,0,α²,0,1,0
915,0,α⁵,α⁴,α³,0,α²,0,1,0
916,α⁶,α⁴,0,α⁵,0,α²,0,1,0
917,0,α³,1,α²,0,α³,0,1,0
918,α,α,0,α⁴,0,α⁵,0,1,0
919,α³,0,α⁵,α⁶,0,α⁵,0,1,0
920,0,1,α⁵,α,0,α⁶,0,1,0
921,α⁶,0,1,α⁴,0,α⁶,0,1,0
922,1,α³,0,1,0,α⁶,0,1,0
923,α⁵,1,0,α²,0,1,0,1,0
924,0,α²,α³,α⁴,0,1,0,1,0
925,0,α⁴,α⁴,α⁶,0,α,0,0,α
926,α⁶,α⁵,0,1,0,α,0,0,α
927,α,0,α⁶,α⁶,0,α²,0,0,α
928,1,α,0,α⁵,0,α³,0,0,α
929,α³,α⁶,0,α²,0,α⁴,0,0,α
930,α²,0,α³,α⁴,0,α⁴,0,0,α
931,0,α³,α,1,0,α⁴,0,0,α
932,0,α,1,α,0,α⁶,0,0,α
933,α²,1,0,α⁶,0,α⁶,0,0,α
934,1,0,α⁴,1,0,α⁶,0,0,α
935,0,α⁵,α⁶,α⁴,0,1,0,0,α
936,α⁴,0,1,α⁵,0,1,0,0,α
937,0,α⁶,1,α⁵,0,α,0,0,α²
938,α⁵,0,α,α⁶,0,α,0,0,α²
939,1,α⁶,0,α,0,α²,0,0,α²
940,0,α⁵,α⁵,1,0,α²,0,0,α²
941,α²,0,1,1,0,α³,0,0,α²
942,α,α²,0,α⁶,0,α⁴,0,0,α²
943,0,α⁴,α²,α,0,α⁵,0,0,α²
944,α⁴,1,0,α³,0,α⁵,0,0,α²
945,α³,0,α⁴,α⁵,0,α⁵,0,0,α²
946,α,0,α⁵,α,0,1,0,0,α²
947,0,α²,α,α²,0,1,0,0,α²
948,α³,α,0,1,0,1,0,0,α²
949,α⁴,α²,0,α,0,α,0,0,α³
950,α²,0,α⁶,α²,0,α,0,0,α³
951,0,α³,α²,α³,0,α,0,0,α³
952,0,1,α,α⁶,0,α²,0,0,α³
953,α⁶,0,α²,1,0,α²,0,0,α³
954,0,α⁶,α⁶,α,0,α³,0,0,α³
955,α,1,0,α²,0,α³,0,0,α³
956,α³,0,α,α,0,α⁴,0,0,α³
957,α²,α³,0,1,0,α⁵,0,0,α³
958,0,α⁵,α³,α²,0,α⁶,0,0,α³
959,α⁵,α,0,α⁴,0,α⁶,0,0,α³
960,α⁴,0,α⁵,α⁶,0,α⁶,0,0,α³
961,α⁵,α³,0,α²,0,α²,0,0,α⁴
962,α³,0,1,α³,0,α²,0,0,α⁴
963,0,α⁴,α³,α⁴,0,α²,0,0,α⁴
964,1,0,α³,α,0,α³,0,0,α⁴
965,0,α,α²,1,0,α³,0,0,α⁴
966,0,1,1,α²,0,α⁴,0,0,α⁴
967,α²,α,0,α³,0,α⁴,0,0,α⁴
968,α⁴,0,α²,α²,0,α⁵,0,0,α⁴
969,α³,α⁴,0,α,0,α⁶,0,0,α⁴
970,0,α⁶,α⁴,α³,0,1,0,0,α⁴
971,α⁶,α²,0,α⁵,0,1,0,0,α⁴
972,α⁵,0,α⁶,1,0,1,0,0,α⁴
973,α⁶,0,1,α,0,α,0,0,α⁵
974,0,1,α⁵,α⁴,0,α,0,0,α⁵
975,1,α³,0,α⁶,0,α,0,0,α⁵
976,α⁶,α⁴,0,α³,0,α³,0,0,α⁵
977,α⁴,0,α,α⁴,0,α³,0,0,α⁵
978,0,α⁵,α⁴,α⁵,0,α³,0,0,α⁵
979,0,α²,α³,α,0,α⁴,0,0,α⁵
980,α,0,α⁴,α²,0,α⁴,0,0,α⁵
981,0,α,α,α³,0,α⁵,0,0,α⁵
982,α³,α²,0,α⁴,0,α⁵,0,0,α⁵
983,α⁵,0,α³,α³,0,α⁶,0,0,α⁵
984,α⁴,α⁵,0,α²,0,1,0,0,α⁵
985,α⁵,α⁶,0,α³,0,α,0,0,α⁶
986,1,0,α,α²,0,α²,0,0,α⁶
987,0,α,α⁶,α⁵,0,α²,0,0,α⁶
988,α,α⁴,0,1,0,α²,0,0,α⁶
989,1,α⁵,0,α⁴,0,α⁴,0,0,α⁶
990,α⁵,0,α²,α⁵,0,α⁴,0,0,α⁶
991,0,α⁶,α⁵,α⁶,0,α⁴,0,0,α⁶
992,0,α³,α⁴,α²,0,α⁵,0,0,α⁶
993,α²,0,α⁵,α³,0,α⁵,0,0,α⁶
994,0,α²,α²,α⁴,0,α⁶,0,0,α⁶
995,α⁴,α³,0,α⁵,0,α⁶,0,0,α⁶
996,α⁶,0,α⁴,α⁴,0,1,0,0,α⁶
997,1,0,α⁵,α⁵,0,α,0,0,1
