gene,block1,block2,block3,block4,block5,block6,block7,block8,block9,block10
145,7,1,0,0,8,0,0,4,0,0
146,7,1,0,0,0,7,1,0,0,0
147,8,0,6,0,0,9,0,0,7,0
148,8,0,6,0,10,0,0,4,0,0
149,4,0,2,6,0,0,0,4,0,0
150,3,5,9,0,0,0,0,4,0,0
151,9,8,0,3,0,0,0,4,0,0
152,0,9,8,4,0,0,0,4,0,0
153,0,0,9,1,0,0,10,0,3,0
154,0,0,9,1,1,0,0,4,0,0
155,5,0,5,0,0,0,0,2,9,0
156,0,5,8,0,0,7,0,0,0,7
157,0,0,0,2,6,0,4,0,0,1
158,0,0,0,2,0,3,7,0,0,2
159,0,0,0,2,0,0,0,10,4,2
160,0,0,0,2,0,0,2,0,1,3
161,0,0,0,2,0,10,0,9,0,5
162,0,0,0,2,5,0,0,0,2,5
163,0,0,0,2,3,7,0,0,0,7
164,0,0,0,2,0,0,10,4,0,7
165,0,0,0,2,10,0,0,1,0,8
166,0,0,0,2,0,1,0,0,8,10
167,0,0,0,2,0,8,0,7,3,0
168,0,0,0,2,9,0,5,0,5,0
169,0,0,0,2,10,10,0,0,7,0
170,0,0,0,2,0,9,6,0,9,0
171,0,0,0,2,4,0,0,2,9,0
172,0,0,0,2,0,0,7,8,10,0
173,0,0,0,2,7,0,3,3,0,0
174,0,0,0,2,9,1,0,4,0,0
175,0,0,0,2,0,2,8,5,0,0
176,0,0,0,2,1,8,1,0,0,0
177,7,0,9,0,0,6,2,0,0,0
178,9,0,0,8,0,0,5,0,1,0
179,0,7,0,0,0,0,4,0,7,1
180,0,7,0,0,5,0,0,10,0,2
181,0,7,0,0,1,4,0,0,0,3
182,0,7,0,0,0,2,0,0,10,4
183,0,7,0,0,10,0,0,0,9,5
184,0,7,0,0,0,10,6,0,0,5
185,0,7,0,0,0,5,0,3,0,6
186,0,7,0,0,0,0,5,6,0,7
187,0,7,0,0,9,0,7,0,0,9
188,0,7,0,0,0,0,0,9,2,10
189,0,7,0,0,3,0,5,0,1,0
190,0,7,0,0,4,10,0,0,3,0
191,0,7,0,0,9,0,0,2,5,0
192,0,7,0,0,0,3,9,0,6,0
193,0,7,0,0,0,7,0,5,8,0
194,0,7,0,0,0,0,2,10,10,0
195,0,7,0,0,7,0,9,5,0,0
196,0,7,0,0,0,2,3,7,0,0
197,0,7,0,0,2,3,0,8,0,0
198,0,7,0,0,8,6,2,0,0,0
199,0,0,2,5,0,0,7,0,0,9
200,0,0,2,5,0,0,0,2,5,0
201,7,0,0,1,0,0,6,0,0,5
202,7,0,0,1,4,0,0,0,3,0
203,0,4,6,0,5,0,0,0,3,0
204,0,3,0,7,10,0,0,0,3,0
205,0,3,0,7,0,0,1,4,0,0
206,8,9,0,8,0,0,0,0,3,0
207,1,0,5,10,0,0,0,0,3,0
208,3,1,2,0,0,0,0,0,3,0
209,0,5,1,4,0,0,0,0,3,0
210,4,0,8,0,2,0,0,0,3,0
211,4,0,8,0,0,4,0,8,0,0
212,10,5,0,0,0,5,0,0,0,3
213,10,5,0,0,3,0,0,0,3,0
214,0,0,4,6,0,5,0,0,0,3
215,0,0,4,6,3,0,0,0,3,0
216,9,3,0,0,0,0,5,0,0,1
217,9,3,0,0,0,5,0,8,0,0
218,0,10,0,3,0,0,0,9,1,0
219,0,1,1,0,0,0,0,0,8,6
220,5,0,0,5,0,8,2,0,0,0
221,1,0,7,0,0,0,0,4,0,7
222,0,0,6,7,0,1,0,0,3,0
223,3,0,0,9,0,0,0,7,10,0
224,0,6,0,10,0,0,4,0,0,8
225,0,6,0,10,0,2,0,0,3,0
226,8,1,0,0,0,0,0,0,2,1
227,9,0,6,0,0,7,0,0,0,3
228,9,0,6,0,0,0,7,2,0,0
229,0,9,7,0,0,0,0,1,0,4
230,0,9,7,0,0,9,2,0,0,0
231,0,2,0,6,0,0,0,9,0,1
232,0,6,2,0,0,0,7,0,9,0
233,6,0,5,0,0,0,3,0,0,4
234,7,10,0,0,0,3,0,0,3,0
235,1,0,0,2,0,7,0,8,0,0
236,0,0,10,9,0,0,10,1,0,0
237,3,0,4,0,8,0,2,0,0,0
238,10,0,0,6,0,0,0,6,0,9
239,10,0,0,6,9,0,2,0,0,0
240,2,0,3,7,0,0,2,0,0,0
241,4,1,0,8,0,0,2,0,0,0
242,10,4,2,0,0,0,2,0,0,0
243,0,10,6,6,0,0,2,0,0,0
244,0,3,8,0,0,0,0,3,6,0
245,0,3,8,0,2,0,2,0,0,0
246,6,8,0,0,3,0,2,0,0,0
247,0,9,0,2,5,0,2,0,0,0
248,0,0,1,10,0,0,0,0,1,2
249,0,0,1,10,0,8,0,8,0,0
250,0,0,1,10,6,0,2,0,0,0
251,0,5,0,9,0,1,2,0,0,0
252,8,0,0,10,0,0,0,0,6,8
253,5,6,0,0,0,0,5,10,0,0
254,0,0,3,0,0,0,6,7,0,1
255,0,0,3,0,0,6,0,10,0,2
256,0,0,3,0,7,10,0,0,0,3
257,0,0,3,0,0,0,3,0,10,5
258,0,0,3,0,0,8,9,0,0,6
259,0,0,3,0,6,0,0,3,0,6
260,0,0,3,0,5,0,1,0,0,7
261,0,0,3,0,2,0,0,0,6,8
262,0,0,3,0,0,0,0,4,9,9
263,0,0,3,0,0,7,0,0,4,10
264,0,0,3,0,4,0,8,0,2,0
265,0,0,3,0,0,0,4,6,3,0
266,0,0,3,0,10,5,0,0,3,0
267,0,0,3,0,7,0,0,1,4,0
268,0,0,3,0,0,4,6,0,5,0
269,0,0,3,0,0,3,0,7,10,0
270,0,0,3,0,0,5,1,4,0,0
271,0,0,3,0,8,9,0,8,0,0
272,0,0,3,0,1,0,5,10,0,0
273,0,0,3,0,3,1,2,0,0,0
274,4,4,0,0,5,0,0,0,0,3
275,4,4,0,0,0,0,0,10,2,0
276,6,0,0,3,8,0,0,0,0,3
277,6,0,0,3,0,6,0,0,3,0
278,6,0,0,3,0,0,8,9,0,0
279,0,8,9,0,8,0,0,0,0,3
280,0,8,9,0,0,6,0,0,3,0
281,0,8,9,0,0,0,8,9,0,0
282,0,1,0,5,10,0,0,0,0,3
283,0,1,0,5,0,10,0,8,0,0
284,8,7,0,6,0,0,0,0,0,3
285,5,0,10,10,0,0,0,0,0,3
286,7,1,7,0,0,0,0,0,0,3
287,0,3,1,2,0,0,0,0,0,3
288,8,0,2,0,2,0,0,0,0,3
289,8,0,2,0,0,0,3,0,4,0
290,0,0,5,1,4,0,0,0,0,3
291,0,0,5,1,0,2,2,0,0,0
292,3,2,0,0,5,0,0,8,0,0
293,3,2,0,0,0,3,2,0,0,0
294,0,8,0,1,6,0,0,8,0,0
295,5,0,1,0,0,7,0,0,3,0
296,5,0,1,0,9,0,0,8,0,0
297,0,5,4,0,0,0,10,0,0,10
298,0,5,4,0,10,0,0,8,0,0
299,6,10,7,0,0,0,0,8,0,0
300,8,0,4,1,0,0,0,8,0,0
301,7,5,0,6,0,0,0,8,0,0
302,0,7,5,8,0,0,0,8,0,0
303,4,0,0,7,0,1,0,0,0,3
304,4,0,0,7,1,0,0,8,0,0
305,0,0,7,2,0,0,9,0,6,0
306,0,0,7,2,2,0,0,8,0,0
307,0,2,10,0,0,1,0,8,0,0
308,0,4,0,8,0,2,0,0,0,3
309,0,4,0,8,0,0,4,0,8,0
310,2,0,0,0,0,5,0,9,0,1
311,2,0,0,0,0,0,3,0,3,1
312,2,0,0,0,0,0,5,1,0,2
313,2,0,0,0,3,2,0,0,0,3
314,2,0,0,0,2,0,0,0,10,4
315,2,0,0,0,0,0,0,4,2,5
316,2,0,0,0,0,7,0,0,8,6
317,2,0,0,0,7,0,9,0,0,6
318,2,0,0,0,5,0,0,5,0,8
319,2,0,0,0,0,9,7,0,0,9
320,2,0,0,0,0,3,8,0,2,0
321,2,0,0,0,6,8,0,0,3,0
322,2,0,0,0,0,9,0,2,5,0
323,2,0,0,0,0,0,1,10,6,0
324,2,0,0,0,3,0,4,0,8,0
325,2,0,0,0,10,0,0,6,9,0
326,2,0,0,0,0,10,6,6,0,0
327,2,0,0,0,2,0,3,7,0,0
328,2,0,0,0,4,1,0,8,0,0
329,2,0,0,0,10,4,2,0,0,0
330,0,0,9,3,0,0,0,5,0,8
331,10,0,10,0,0,0,0,4,7,0
332,0,10,5,0,0,3,0,0,0,3
333,0,0,0,4,1,0,8,0,0,2
334,0,0,0,4,6,3,0,0,0,3
335,0,0,0,4,0,0,9,8,0,3
336,0,0,0,4,0,6,3,0,0,4
337,0,0,0,4,0,0,0,9,8,4
338,0,0,0,4,9,0,0,2,0,5
339,0,0,0,4,0,0,4,0,2,6
340,0,0,0,4,0,2,0,0,5,9
341,0,0,0,4,10,0,0,0,4,10
342,0,0,0,4,0,9,0,7,0,10
343,0,0,0,4,9,9,0,0,3,0
344,0,0,0,4,0,5,0,3,6,0
345,0,0,0,4,8,0,0,4,7,0
346,0,0,0,4,0,7,1,0,7,0
347,0,0,0,4,0,0,3,5,9,0
348,0,0,0,4,7,0,10,0,10,0
349,0,0,0,4,3,0,6,6,0,0
350,0,0,0,4,7,2,0,8,0,0
351,0,0,0,4,0,4,5,10,0,0
352,0,0,0,4,2,5,2,0,0,0
353,2,0,4,4,0,0,0,0,0,10
354,1,5,0,9,0,0,0,0,0,10
355,5,7,5,0,0,0,0,0,0,10
356,0,10,7,3,0,0,0,0,0,10
357,9,0,0,10,1,0,0,0,0,10
358,9,0,0,10,0,9,0,0,10,0
359,9,0,0,10,0,0,1,8,0,0
360,0,1,8,0,1,0,0,0,0,10
361,0,1,8,0,0,9,0,0,10,0
362,0,1,8,0,0,0,1,8,0,0
363,6,6,0,0,2,0,0,0,0,10
364,6,6,0,0,0,0,0,4,3,0
365,1,0,3,0,3,0,0,0,0,10
366,1,0,3,0,0,0,10,0,6,0
367,0,7,0,2,4,0,0,0,0,10
368,0,7,0,2,0,4,0,1,0,0
369,0,0,2,7,6,0,0,0,0,10
370,0,0,2,7,0,3,3,0,0,0
371,7,0,0,3,0,5,0,1,0,0
372,9,0,2,0,0,0,10,0,0,6
373,0,3,0,9,0,0,0,8,0,7
374,5,4,0,0,0,10,0,0,10,0
375,0,9,3,0,0,0,5,0,8,0
376,0,0,4,8,0,0,4,7,0,0
377,10,7,3,0,0,0,0,0,10,0
378,1,8,0,1,0,0,0,0,10,0
379,7,0,2,4,0,0,0,0,10,0
380,0,2,7,6,0,0,0,0,10,0
381,0,6,9,0,2,0,0,0,10,0
382,6,0,1,0,3,0,0,0,10,0
383,6,0,1,0,0,6,0,1,0,0
384,0,10,0,5,4,0,0,0,10,0
385,0,10,0,5,0,0,7,6,0,0
386,5,0,0,7,0,0,9,0,0,2
387,5,0,0,7,6,0,0,0,10,0
388,4,2,0,0,0,2,0,0,0,10
389,4,2,0,0,10,0,0,0,10,0
390,0,0,6,9,0,2,0,0,0,10
391,0,0,6,9,10,0,0,0,10,0
392,3,0,0,0,2,0,0,2,0,1
393,3,0,0,0,0,0,0,6,3,2
394,3,0,0,0,0,0,2,7,0,3
395,3,0,0,0,3,0,0,0,4,6
396,3,0,0,0,0,0,10,0,10,7
397,3,0,0,0,0,2,0,8,0,7
398,3,0,0,0,0,8,5,0,0,8
399,3,0,0,0,5,0,8,0,0,9
400,3,0,0,0,0,5,0,0,1,9
401,3,0,0,0,10,3,0,0,0,10
402,3,0,0,0,10,0,6,0,1,0
403,3,0,0,0,0,8,0,3,2,0
404,3,0,0,0,0,10,1,0,3,0
405,3,0,0,0,4,0,0,9,8,0
406,3,0,0,0,0,0,7,4,9,0
407,3,0,0,0,9,1,0,0,10,0
408,3,0,0,0,6,7,0,1,0,0
409,3,0,0,0,3,0,10,5,0,0
410,3,0,0,0,0,4,9,9,0,0
411,3,0,0,0,4,6,3,0,0,0
412,0,6,0,1,0,3,0,0,0,10
413,0,6,0,1,0,0,6,0,1,0
414,0,3,4,0,0,7,0,1,0,0
415,0,0,8,10,0,0,0,2,0,1
416,0,2,0,8,0,7,3,0,0,0
417,2,9,0,0,0,0,2,4,0,0
418,1,0,0,4,0,0,0,0,9,1
419,0,0,10,0,3,0,0,0,9,1
420,0,0,10,0,0,0,10,0,4,2
421,0,0,10,0,0,9,0,4,0,3
422,0,0,10,0,0,5,0,0,6,4
423,0,0,10,0,2,0,7,0,0,5
424,0,0,10,0,0,0,9,5,0,7
425,0,0,10,0,0,0,0,6,8,8
426,0,0,10,0,9,0,0,10,0,9
427,0,0,10,0,0,1,8,0,0,9
428,0,0,10,0,5,4,0,0,0,10
429,0,0,10,0,0,6,9,0,2,0
430,0,0,10,0,6,0,1,0,3,0
431,0,0,10,0,0,10,0,5,4,0
432,0,0,10,0,5,0,0,7,6,0
433,0,0,10,0,0,0,6,9,10,0
434,0,0,10,0,4,2,0,0,10,0
435,0,0,10,0,1,8,0,1,0,0
436,0,0,10,0,7,0,2,4,0,0
437,0,0,10,0,0,2,7,6,0,0
438,0,0,10,0,10,7,3,0,0,0
439,10,0,0,8,0,0,0,5,4,0
440,0,8,5,0,0,0,0,7,0,6
441,0,8,5,0,0,8,3,0,0,0
442,1,7,0,0,0,0,0,0,3,7
443,8,0,9,0,0,5,0,0,0,10
444,8,0,9,0,0,0,5,3,0,0
445,0,9,0,4,0,0,6,0,0,1
446,0,9,0,4,0,3,0,0,10,0
447,5,0,8,0,0,9,3,0,0,0
448,0,5,0,0,4,0,0,0,8,2
449,0,5,0,0,0,4,9,0,0,2
450,0,5,0,0,2,0,0,4,0,3
451,0,5,0,0,0,0,0,8,3,4
452,0,5,0,0,0,0,2,9,0,5
453,0,5,0,0,0,3,0,0,4,6
454,0,5,0,0,0,0,6,0,5,7
455,0,5,0,0,8,0,5,0,0,8
456,0,5,0,0,0,2,0,10,0,9
457,0,5,0,0,7,6,0,0,0,10
458,0,5,0,0,0,5,0,2,1,0
459,0,5,0,0,8,0,0,3,2,0
460,0,5,0,0,0,0,3,4,4,0
461,0,5,0,0,10,0,2,0,7,0
462,0,5,0,0,0,10,8,0,9,0
463,0,5,0,0,6,4,0,0,10,0
464,0,5,0,0,3,10,0,1,0,0
465,0,5,0,0,5,0,8,2,0,0
466,0,5,0,0,0,3,10,5,0,0
467,0,5,0,0,1,9,3,0,0,0
468,8,0,0,1,0,0,2,0,7,0
469,0,0,3,2,0,0,5,0,0,8
470,0,0,3,2,0,0,0,3,2,0
471,0,2,6,0,0,0,4,0,0,4
472,0,2,6,0,4,0,0,1,0,0
473,6,0,0,5,0,7,0,0,0,10
474,6,0,0,5,7,0,0,1,0,0
475,2,0,7,0,0,5,0,0,10,0
476,2,0,7,0,8,0,0,1,0,0
477,0,1,0,7,9,0,0,1,0,0
478,1,0,6,7,0,0,0,1,0,0
479,5,2,0,9,0,0,0,1,0,0
480,9,4,5,0,0,0,0,1,0,0
481,0,5,2,1,0,0,0,1,0,0
482,10,3,0,0,2,0,0,1,0,0
483,10,3,0,0,0,10,3,0,0,0
484,0,0,5,3,0,0,8,0,9,0
485,0,0,5,3,3,0,0,1,0,0
486,9,1,0,0,10,0,3,0,0,0
487,4,6,3,0,0,0,3,0,0,0
488,6,7,0,1,0,0,3,0,0,0
489,3,0,10,5,0,0,3,0,0,0
490,0,4,9,9,0,0,3,0,0,0
491,10,0,6,0,1,0,3,0,0,0
492,0,8,0,3,2,0,3,0,0,0
493,0,10,1,0,0,0,0,10,9,0
494,0,10,1,0,3,0,3,0,0,0
495,4,0,0,9,0,0,0,9,0,8
496,4,0,0,9,8,0,3,0,0,0
497,0,0,7,4,0,0,0,0,7,3
498,0,0,7,4,0,1,0,1,0,0
499,0,0,7,4,9,0,3,0,0,0
500,7,0,5,0,0,0,0,6,0,5
501,0,4,0,10,0,0,0,8,7,0
502,8,10,0,0,0,0,2,0,0,7
503,8,10,0,0,0,2,0,1,0,0
504,2,0,0,2,0,1,3,0,0,0
505,0,7,7,0,0,0,0,0,1,9
506,0,0,9,5,0,7,0,0,10,0
507,0,4,2,0,0,10,0,0,0,10
508,4,0,4,0,0,0,0,6,5,0
509,0,0,0,6,8,0,0,3,0,2
510,0,0,0,6,7,0,1,0,0,3
511,0,0,0,6,0,8,0,5,0,4
512,0,0,0,6,4,0,0,0,6,4
513,0,0,0,6,0,9,10,0,0,6
514,0,0,0,6,0,0,0,8,1,6
515,0,0,0,6,0,3,0,0,2,8
516,0,0,0,6,0,0,6,0,3,9
517,0,0,0,6,9,10,0,0,0,10
518,0,0,0,6,0,0,8,1,0,10
519,0,0,0,6,5,0,4,0,4,0
520,0,0,0,6,0,5,7,0,5,0
521,0,0,0,6,1,0,0,6,5,0
522,0,0,0,6,0,0,10,2,8,0
523,0,0,0,6,0,2,0,10,9,0
524,0,0,0,6,8,8,0,0,10,0
525,0,0,0,6,5,3,0,1,0,0
526,0,0,0,6,0,6,2,4,0,0
527,0,0,0,6,10,0,9,9,0,0
528,0,0,0,6,3,2,3,0,0,0
529,0,6,5,0,0,0,0,6,1,0
530,0,6,5,0,4,0,4,0,0,0
531,6,0,8,0,5,0,4,0,0,0
532,1,5,0,0,6,0,4,0,0,0
533,9,0,0,1,0,0,0,1,0,7
534,9,0,0,1,7,0,4,0,0,0
535,0,7,0,4,10,0,4,0,0,0
536,4,0,6,3,0,0,4,0,0,0
537,8,2,0,5,0,0,4,0,0,0
538,9,8,4,0,0,0,4,0,0,0
539,0,9,1,1,0,0,4,0,0,0
540,0,0,2,9,0,0,0,0,2,4
541,0,0,2,9,0,5,0,5,0,0
542,0,0,2,9,1,0,4,0,0,0
543,7,0,0,5,0,0,10,0,2,0
544,3,0,7,0,0,1,4,0,0,0
545,0,3,0,0,0,10,0,6,0,1
546,0,3,0,0,0,0,8,0,3,2
547,0,3,0,0,0,0,10,1,0,3
548,0,3,0,0,10,0,0,9,0,4
549,0,3,0,0,2,8,0,0,0,6
550,0,3,0,0,7,0,3,0,0,7
551,0,3,0,0,0,4,0,0,9,8
552,0,3,0,0,0,0,0,7,4,9
553,0,3,0,0,9,0,0,0,7,10
554,0,3,0,0,0,9,1,0,0,10
555,0,3,0,0,0,6,7,0,1,0
556,0,3,0,0,6,0,10,0,2,0
557,0,3,0,0,0,3,0,10,5,0
558,0,3,0,0,8,9,0,0,6,0
559,0,3,0,0,0,0,4,9,9,0
560,0,3,0,0,7,0,0,4,10,0
561,0,3,0,0,0,4,6,3,0,0
562,0,3,0,0,4,6,0,5,0,0
563,0,3,0,0,3,0,7,10,0,0
564,0,3,0,0,5,1,4,0,0,0
565,0,0,4,10,0,0,3,0,0,7
566,0,0,4,10,0,0,0,4,10,0
567,0,10,0,7,0,2,4,0,0,0
568,5,0,0,9,0,0,0,0,1,5
569,10,1,0,0,0,0,10,9,0,0
570,0,0,6,0,1,0,0,6,0,1
571,0,0,6,0,0,5,7,0,0,1
572,0,0,6,0,0,0,1,3,0,2
573,0,0,6,0,10,0,2,0,0,3
574,0,0,6,0,0,1,0,9,0,4
575,0,0,6,0,4,0,0,0,1,5
576,0,0,6,0,3,9,0,0,0,6
577,0,0,6,0,0,0,0,8,7,7
578,0,0,6,0,0,3,0,0,8,9
579,0,0,6,0,0,0,6,0,9,10
580,0,0,6,0,8,0,5,0,4,0
581,0,0,6,0,9,10,0,0,6,0
582,0,0,6,0,0,0,8,1,6,0
583,0,0,6,0,3,0,0,2,8,0
584,0,0,6,0,0,6,0,3,9,0
585,0,0,6,0,0,8,1,0,10,0
586,0,0,6,0,5,7,0,5,0,0
587,0,0,6,0,0,10,2,8,0,0
588,0,0,6,0,2,0,10,9,0,0
589,0,0,6,0,6,2,4,0,0,0
590,3,0,0,2,0,0,1,0,0,10
591,3,0,0,2,8,0,0,0,6,0
592,0,6,0,3,9,0,0,0,6,0
593,0,6,0,3,0,0,2,8,0,0
594,0,8,1,0,10,0,0,0,6,0
595,2,0,10,9,0,0,0,0,6,0
596,6,2,4,0,0,0,0,0,6,0
597,5,7,0,5,0,0,0,0,6,0
598,0,10,2,8,0,0,0,0,6,0
599,8,0,5,0,4,0,0,0,6,0
600,8,0,5,0,0,8,0,5,0,0
601,9,10,0,0,0,10,0,0,0,6
602,9,10,0,0,6,0,0,0,6,0
603,0,0,8,1,0,10,0,0,0,6
604,0,0,8,1,6,0,0,0,6,0
605,0,2,0,10,9,0,0,0,0,6
606,0,2,0,10,0,9,0,5,0,0
607,8,8,0,0,10,0,0,0,0,6
608,8,8,0,0,0,0,0,9,4,0
609,10,0,9,9,0,0,0,0,0,6
610,3,2,3,0,0,0,0,0,0,6
611,5,3,0,1,0,0,0,0,0,6
612,0,6,2,4,0,0,0,0,0,6
613,5,0,4,0,4,0,0,0,0,6
614,5,0,4,0,0,0,6,0,8,0
615,1,0,0,6,5,0,0,0,0,6
616,1,0,0,6,0,1,0,0,6,0
617,1,0,0,6,0,0,5,7,0,0
618,0,5,7,0,5,0,0,0,0,6
619,0,5,7,0,0,1,0,0,6,0
620,0,5,7,0,0,0,5,7,0,0
621,0,0,10,2,8,0,0,0,0,6
622,0,0,10,2,0,4,4,0,0,0
623,0,2,2,0,0,0,0,0,5,1
624,10,0,0,10,0,5,4,0,0,0
625,7,6,0,0,0,0,10,0,0,2
626,7,6,0,0,0,10,0,5,0,0
627,2,0,3,0,0,0,0,8,0,3
628,0,9,0,6,0,0,0,7,2,0
629,0,0,1,3,0,2,0,0,6,0
630,10,0,2,0,0,3,0,0,6,0
631,10,0,2,0,7,0,0,5,0,0
632,0,10,8,0,0,0,9,0,0,9
633,0,10,8,0,9,0,0,5,0,0
