gene,block1,block2,block3,block4
100,10,14,17,7
101,10,1,9,2
102,14,2,14,2
103,8,7,8,7
104,8,9,8,9
105,9,7,12,4
106,6,3,2,7
107,18,0,5,13
108,15,19,12,2
109,19,13,6,6
110,7,2,13,16
111,14,18,6,6
112,18,9,13,14
113,4,18,2,0
114,7,6,7,6
115,13,12,3,2
116,6,16,19,3
117,3,1,15,9
118,7,5,12,0
119,18,11,11,18
120,4,19,8,15
121,18,6,18,6
122,16,13,10,19
123,9,8,9,8
124,6,17,13,10
125,13,4,10,7
126,11,12,13,10
127,2,3,5,0
128,9,4,5,8
129,2,0,3,19
130,8,5,6,7
131,10,12,14,8
132,10,15,16,9
133,0,18,1,17
134,5,9,5,9
135,1,15,6,10
136,2,11,1,12
137,5,9,9,5
138,18,2,4,16
139,8,17,4,1
140,7,14,9,12
141,2,6,11,17
142,8,19,14,13
143,1,5,2,4
144,11,17,3,5
145,11,6,7,10
146,10,17,10,17
147,14,11,5,0
148,0,8,0,8
149,5,5,6,4
150,16,3,18,1
151,18,12,15,15
152,11,1,9,3
153,8,6,10,4
154,15,5,17,3
155,7,7,9,5
156,0,10,12,18
157,7,2,16,13
158,5,19,11,13
159,9,2,14,17
160,14,7,15,6
161,6,14,10,10
162,0,0,16,4
163,7,15,7,15
164,13,9,8,14
165,2,16,15,3
166,1,13,10,4
167,3,6,7,2
168,16,7,17,6
169,6,12,12,6
170,7,18,13,12
171,11,6,12,5
172,17,6,0,3
173,8,15,2,1
174,10,16,13,13
175,19,3,5,17
176,18,15,0,13
177,17,1,6,12
178,3,1,8,16
179,18,14,10,2
180,3,6,9,0
181,11,1,15,17
182,15,3,18,0
183,4,19,4,19
184,15,3,13,5
185,2,11,10,3
186,13,8,11,10
187,5,8,3,10
188,8,13,10,11
189,4,14,15,3
190,16,0,2,14
191,9,13,8,14
192,6,16,13,9
193,0,11,18,13
194,16,18,15,19
195,6,17,19,4
196,2,12,1,13
197,4,7,11,0
198,15,13,19,9
199,3,6,12,17
200,17,14,3,8
201,6,14,0,0
202,14,5,0,19
203,9,15,2,2
204,9,17,16,10
205,17,7,8,16
206,2,18,7,13
207,10,7,14,3
208,17,7,4,0
209,19,11,0,10
210,0,17,16,1
211,16,3,13,6
212,2,1,3,0
213,1,16,7,10
214,13,15,2,6
215,4,13,2,15
216,5,18,8,15
217,6,2,13,15
218,3,2,4,1
219,4,19,1,2
220,13,16,12,17
221,2,12,5,9
222,3,3,6,0
223,15,3,7,11
224,11,18,5,4
225,19,19,2,16
226,2,5,10,17
227,14,10,5,19
228,3,5,4,4
229,1,4,18,7
230,16,5,6,15
231,5,16,12,9
232,18,14,1,11
233,1,15,11,5
234,5,1,11,15
235,1,10,2,9
236,5,4,7,2
237,17,9,10,16
238,6,7,9,4
239,10,1,14,17
240,6,7,17,16
241,8,5,10,3
242,16,10,0,6
243,19,7,3,3
244,6,15,19,2
245,7,19,8,18
246,6,2,0,8
247,11,10,2,19
248,7,1,2,6
249,18,3,8,13
250,18,5,8,15
251,10,17,4,3
252,1,0,9,12
253,11,14,6,19
254,0,14,6,8
255,8,13,4,17
256,1,12,10,3
257,3,2,6,19
258,18,15,11,2
259,14,7,9,12
260,8,2,12,18
261,19,1,4,16
262,5,12,13,4
263,16,11,15,12
264,6,11,11,6
265,1,16,3,14
266,19,4,15,8
267,8,15,14,9
268,9,14,1,2
269,6,12,14,4
270,5,13,1,17
271,3,1,6,18
272,8,8,0,16
273,9,1,12,18
274,3,18,9,12
275,7,19,1,5
276,9,3,14,18
277,8,8,12,4
278,7,3,1,9
279,8,19,19,8
280,11,16,1,6
281,5,7,6,6
282,13,18,9,2
283,3,0,4,19
284,17,13,8,2
285,14,14,7,1
286,12,8,6,14
287,5,8,6,7
288,17,4,4,17
289,4,10,14,0
290,0,3,19,4
291,18,17,17,18
292,0,3,5,18
293,15,7,9,13
294,3,0,19,4
295,8,18,11,15
296,7,16,10,13
297,6,7,18,15
298,1,3,17,7
299,11,7,15,3
300,18,14,13,19
301,8,5,16,17
302,1,15,14,2
303,14,19,15,18
304,2,7,15,14
305,15,12,12,15
306,19,5,10,14
307,16,9,16,9
308,9,17,2,4
309,14,3,11,6
310,2,19,10,11
311,1,3,12,12
312,6,7,8,5
313,12,19,6,5
314,10,7,1,16
315,15,0,3,12
316,1,5,7,19
317,3,17,4,16
318,11,2,4,9
319,13,17,6,4
320,17,4,13,8
321,17,6,19,4
322,8,5,14,19
323,19,7,13,13
324,11,16,16,11
325,13,19,2,10
326,8,9,7,10
327,8,14,19,3
328,1,10,14,17
329,18,1,1,18
330,14,14,16,12
331,12,1,2,11
332,3,7,1,9
333,16,11,7,0
334,8,3,7,4
335,4,14,8,10
336,17,7,6,18
337,11,2,11,2
338,8,0,18,10
339,1,10,9,2
340,8,3,0,11
341,11,15,19,7
342,2,13,13,2
343,2,11,6,7
344,17,1,2,16
345,13,16,7,2
346,0,7,0,7
347,1,8,3,6
348,16,6,14,8
349,13,16,13,16
350,0,7,16,11
351,4,11,16,19
352,5,16,4,17
353,12,10,0,2
354,11,0,10,1
355,1,19,12,8
356,5,7,2,10
357,15,11,1,5
358,11,12,15,8
359,13,8,7,14
360,2,19,3,18
361,18,18,0,16
362,11,15,9,17
363,13,8,17,4
364,13,10,6,17
365,6,8,18,16
366,4,12,8,8
367,1,10,4,7
368,10,2,19,13
369,14,14,19,9
370,0,19,15,4
371,0,1,9,12
372,0,9,0,9
373,7,7,8,6
374,8,9,13,4
375,0,7,17,10
376,12,5,15,2
377,15,14,5,4
378,0,17,7,10
379,15,7,0,2
380,5,14,8,11
381,3,5,1,7
382,9,8,0,17
383,14,7,11,10
384,6,8,19,15
385,7,17,5,19
386,12,11,10,13
387,4,2,12,14
388,7,14,10,11
389,5,19,18,6
390,14,10,2,2
391,12,15,1,6
392,17,2,7,12
393,2,19,7,14
394,7,16,19,4
395,3,18,5,16
396,3,11,12,2
397,6,6,19,13
398,18,16,7,7
399,13,4,8,9
400,17,3,2,18
401,16,0,17,19
402,11,18,14,15
403,5,6,19,12
404,13,17,15,15
405,9,2,17,14
406,10,4,5,9
407,2,11,3,10
408,2,17,1,18
409,9,13,10,12
410,8,17,9,16
411,9,3,0,12
412,4,14,0,18
413,15,13,17,11
414,16,9,18,7
415,12,8,11,9
416,5,16,14,7
417,7,16,12,11
418,11,1,4,8
419,4,0,7,17
420,5,16,5,16
421,15,16,3,8
422,11,0,13,18
423,18,7,12,13
424,15,16,11,0
425,10,9,18,1
426,5,10,13,2
427,18,3,14,7
428,18,8,4,2
429,18,1,14,5
430,1,4,15,10
431,18,13,9,2
432,12,6,10,8
433,18,11,19,10
434,18,1,2,17
435,13,4,11,6
436,4,16,3,17
437,14,0,8,6
438,9,6,19,16
439,15,5,10,10
440,18,17,15,0
441,16,8,5,19
442,9,17,11,15
443,1,4,10,15
444,14,14,5,3
445,16,9,6,19
446,11,10,10,11
447,11,18,17,12
448,8,4,14,18
449,9,10,15,4
450,2,15,9,8
451,6,15,3,18
452,11,10,14,7
453,6,6,4,8
454,9,3,13,19
455,15,2,14,3
456,8,7,9,6
457,14,7,1,0
458,11,15,1,5
459,15,6,3,18
460,6,19,8,17
461,0,10,5,5
462,16,14,12,18
463,16,6,9,13
464,9,0,1,8
465,4,6,1,9
466,17,6,5,18
467,10,2,11,1
468,15,1,10,6
469,11,0,14,17
470,5,14,1,18
471,8,15,12,11
472,15,2,9,8
473,2,14,15,1
474,0,1,18,3
475,5,2,0,7
476,14,1,17,18
477,4,15,1,18
478,15,16,4,7
479,8,16,8,16
480,6,16,11,11
481,4,6,5,5
482,15,17,3,9
483,10,14,2,2
484,19,6,10,15
485,10,5,12,3
486,16,16,6,6
487,1,18,19,0
488,19,14,3,10
489,7,5,13,19
490,3,12,14,1
491,13,7,12,8
492,9,10,18,1
493,17,2,13,6
494,2,10,17,15
495,4,8,8,4
496,16,15,17,14
497,16,1,11,6
498,3,19,12,10
499,8,12,11,9
500,2,3,3,2
501,9,6,10,5
502,4,6,7,3
503,14,16,8,2
504,7,12,4,15
505,2,1,14,9
506,7,1,9,19
507,11,18,16,13
508,5,19,4,0
509,2,1,7,16
510,10,5,14,1
511,0,14,7,7
512,13,1,4,10
513,8,5,7,6
514,2,4,13,13
515,12,5,10,7
516,2,1,2,1
517,8,12,12,8
518,11,15,13,13
519,14,16,17,13
520,16,0,19,17
521,7,3,17,13
522,8,1,7,2
523,5,16,11,10
524,13,1,9,5
525,12,11,6,17
526,9,1,1,9
527,1,2,14,9
528,3,4,16,11
529,9,4,18,15
530,18,7,5,0
531,11,9,16,4
532,8,18,19,7
533,16,18,11,3
534,8,17,6,19
535,10,19,14,15
536,16,5,17,4
537,0,13,15,18
538,13,17,1,9
539,11,19,15,15
540,8,18,13,13
541,6,13,18,1
542,17,3,10,10
543,1,15,9,7
544,17,18,0,15
545,4,7,14,17
546,19,4,12,11
547,19,1,7,13
548,7,3,8,2
549,1,6,17,10
550,5,5,12,18
551,5,15,1,19
552,14,7,16,5
553,6,4,3,7
554,16,16,8,4
555,15,13,15,13
556,17,19,13,3
557,2,5,15,12
558,19,17,9,7
559,15,12,6,1
560,5,13,12,6
561,19,4,11,12
562,3,16,14,5
563,1,16,17,0
564,11,6,9,8
565,18,6,11,13
566,1,9,2,8
567,15,0,6,9
568,5,18,3,0
569,11,12,10,13
570,14,17,11,0
571,18,0,16,2
572,6,13,1,18
573,10,6,18,18
574,4,4,8,0
575,11,17,15,13
576,1,8,17,12
577,12,17,3,6
578,19,17,14,2
579,4,2,18,8
580,17,16,4,9
581,7,16,7,16
582,19,16,7,8
583,5,7,17,15
584,19,4,19,4
585,13,0,2,11
586,16,1,5,12
587,16,12,10,18
588,19,5,18,6
589,3,7,6,4
590,5,1,12,14
591,9,19,2,6
592,6,17,14,9
593,18,12,10,0
594,3,18,12,9
595,14,11,0,5
596,1,19,4,16
597,17,7,16,8
598,15,12,8,19
599,14,3,9,8
600,9,5,12,2
601,16,16,5,7
602,12,0,13,19
603,3,16,12,7
604,19,17,16,0
605,5,3,14,14
606,2,2,12,12
607,12,15,3,4
608,4,3,11,16
609,0,9,1,8
610,14,15,0,9
611,19,17,17,19
612,10,6,7,9
613,0,4,7,17
614,16,17,5,8
615,4,11,15,0
616,4,12,0,16
617,5,19,17,7
618,15,8,19,4
619,9,16,19,6
620,7,18,1,4
621,0,2,0,2
622,16,2,3,15
623,11,19,4,6
624,17,15,11,1
625,14,6,2,18
626,2,2,1,3
627,6,10,19,17
628,16,10,15,11
629,18,3,2,19
630,0,9,15,14
631,16,19,16,19
632,14,10,11,13
633,7,14,19,2
634,10,13,17,6
635,3,9,3,9
636,1,5,3,3
637,17,14,12,19
638,15,7,7,15
639,18,13,2,9
640,5,6,6,5
641,2,18,14,6
642,3,10,2,11
643,14,0,2,12
644,2,13,7,8
645,12,10,12,10
646,15,15,6,4
647,0,6,5,1
648,13,17,3,7
649,14,13,1,6
650,18,1,17,2
651,3,6,19,10
652,13,11,1,3
653,5,2,3,4
654,7,15,3,19
655,15,18,10,3
656,15,3,11,7
657,3,12,1,14
658,9,18,13,14
659,4,15,2,17
660,9,16,11,14
661,10,7,7,10
662,15,10,8,17
663,9,11,1,19
664,10,12,10,12
665,14,8,13,9
666,1,5,8,18
667,8,0,9,19
668,14,16,5,5
669,6,14,7,13
670,2,4,17,9
671,19,2,7,14
672,11,3,16,18
673,15,10,7,18
674,11,3,11,3
675,10,6,12,4
676,8,1,11,18
677,7,4,3,8
678,9,18,17,10
679,14,18,3,9
680,14,17,10,1
681,12,12,5,19
682,11,8,10,9
683,0,15,3,12
684,9,11,17,3
685,3,12,19,16
686,1,7,6,2
687,15,19,14,0
688,19,2,19,2
689,14,3,13,4
690,11,4,6,9
691,1,7,3,5
692,15,8,1,2
693,12,19,14,17
694,9,17,19,7
695,18,5,0,3
696,4,10,2,12
697,19,16,9,6
698,11,9,6,14
699,8,3,11,0
700,13,4,2,15
701,17,4,14,7
702,5,10,6,9
703,5,18,6,17
704,15,11,11,15
705,4,17,14,7
706,8,16,6,18
707,12,12,13,11
708,7,12,12,7
709,14,12,0,6
710,13,10,9,14
711,8,16,13,11
712,14,10,16,8
713,10,0,3,7
714,6,5,4,7
715,0,19,16,3
716,19,15,19,15
717,14,12,16,10
718,9,19,8,0
719,2,3,17,8
720,16,10,1,5
721,1,3,4,0
722,14,0,9,5
723,6,7,14,19
724,10,14,16,8
725,2,1,19,4
726,12,3,15,0
727,12,15,14,13
728,10,8,0,18
729,1,10,3,8
730,9,9,13,5
731,14,19,5,8
732,13,14,1,6
733,8,3,5,6
734,9,6,13,2
735,16,8,3,1
736,1,7,5,3
737,14,19,11,2
738,4,14,11,7
739,7,7,1,13
740,0,16,6,10
741,9,17,15,11
742,9,1,18,12
743,17,6,17,6
744,8,10,17,1
745,17,16,5,8
746,1,9,17,13
747,10,16,19,7
748,2,16,16,2
749,12,4,1,15
750,1,11,10,2
751,8,1,1,8
752,12,13,1,4
753,11,12,8,15
754,16,12,7,1
755,7,16,4,19
756,8,17,17,8
757,11,16,13,14
758,16,15,10,1
759,7,10,18,19
760,1,5,16,10
761,5,5,17,13
762,0,10,6,4
763,13,15,16,12
764,1,18,16,3
765,6,15,4,17
766,3,7,16,14
767,19,2,10,11
768,18,4,8,14
769,7,0,4,3
770,3,5,17,11
771,10,7,18,19
772,10,18,19,9
773,16,6,0,2
774,6,4,0,10
775,10,7,4,13
776,9,2,7,4
777,10,4,18,16
778,1,12,8,5
779,16,0,18,18
780,13,5,3,15
781,1,4,0,5
782,9,6,9,6
783,0,8,14,14
784,3,11,9,5
785,12,10,13,9
786,0,0,15,5
787,10,11,5,16
788,6,2,2,6
789,11,2,5,8
790,14,9,9,14
791,2,14,14,2
792,5,6,8,3
793,9,7,5,11
794,12,1,11,2
795,16,12,18,10
796,12,15,2,5
797,9,15,18,6
798,5,5,15,15
799,13,19,16,16
800,11,1,19,13
801,17,12,1,8
802,12,6,2,16
803,1,17,1,17
804,0,9,3,6
805,9,12,6,15
806,14,18,13,19
807,6,6,3,9
808,11,12,5,18
809,11,10,12,9
810,15,12,4,3
811,6,6,7,5
812,7,13,11,9
813,13,4,9,8
814,10,10,8,12
815,2,7,11,18
816,11,10,16,5
817,2,0,7,15
818,3,9,6,6
819,16,17,14,19
820,11,15,7,19
821,7,13,9,11
822,4,15,9,10
823,6,3,10,19
824,3,2,19,6
825,8,13,6,15
826,13,10,2,1
827,13,16,19,10
828,16,16,13,19
829,19,4,8,15
830,7,4,8,3
831,18,10,11,17
832,15,12,7,0
833,7,4,13,18
834,12,6,19,19
835,1,0,6,15
836,0,16,2,14
837,12,8,12,8
838,2,10,6,6
839,0,4,9,15
840,0,14,10,4
841,6,5,10,1
842,4,13,0,17
843,3,13,6,10
844,1,12,0,13
845,0,12,6,6
846,19,1,2,18
847,11,5,16,0
848,13,0,16,17
849,16,13,8,1
850,9,12,3,18
851,3,1,12,12
852,10,11,4,17
853,18,1,3,16
854,8,5,0,13
855,3,17,12,8
856,14,11,2,3
857,9,4,14,19
858,5,19,15,9
859,2,6,17,11
860,16,14,17,13
861,17,11,6,2
862,5,6,13,18
863,16,12,14,14
864,3,9,7,5
865,2,0,13,9
866,17,18,12,3
867,18,8,15,11
868,6,5,3,8
869,6,11,6,11
870,18,11,1,8
871,11,6,10,7
872,9,16,6,19
873,9,12,4,17
874,3,2,5,0
875,18,11,13,16
876,10,0,16,14
877,3,8,14,17
878,11,16,10,17
879,15,16,9,2
880,0,11,10,1
881,17,16,3,10
882,8,10,11,7
883,7,18,5,0
884,2,5,2,5
885,0,6,13,13
886,15,17,17,15
887,16,3,0,19
888,5,16,19,2
889,10,15,0,5
890,7,5,10,2
891,7,6,18,15
892,17,0,15,2
893,11,15,5,1
894,9,10,8,11
895,0,14,4,10
896,14,8,1,1
897,3,11,2,12
898,3,19,8,14
899,8,11,11,8
900,16,5,7,14
901,6,10,6,10
902,13,18,12,19
903,8,9,3,14
904,18,17,5,10
905,8,19,10,17
906,12,4,8,8
907,18,0,2,16
908,0,5,16,9
909,15,15,0,10
910,3,6,1,8
911,15,16,13,18
912,17,12,14,15
913,16,3,6,13
914,12,8,5,15
915,4,6,18,12
916,13,1,3,11
917,8,18,3,3
918,16,17,12,1
919,12,14,13,13
920,18,2,9,11
921,12,13,12,13
922,19,11,10,0
923,15,8,17,6
924,12,8,1,19
925,13,3,17,19
926,7,19,0,6
927,5,14,9,10
928,19,8,12,15
929,1,17,19,19
930,6,6,12,0
931,18,2,19,1
932,6,14,3,17
933,11,5,19,17
934,17,14,8,3
935,11,8,6,13
936,11,3,19,15
937,17,11,0,8
938,11,13,16,8
939,17,0,6,11
940,10,12,18,4
941,17,13,9,1
942,3,11,5,9
943,5,5,8,2
944,1,13,17,17
945,14,17,9,2
946,10,4,14,0
947,17,18,5,10
948,10,19,1,8
949,1,16,13,4
950,6,19,13,12
951,19,15,1,13
952,7,13,12,8
953,9,18,11,16
954,18,10,10,18
955,8,11,4,15
956,17,15,0,12
957,11,12,9,14
958,4,11,0,15
959,19,8,6,1
960,11,7,17,1
961,0,6,1,5
962,14,10,6,18
963,12,17,5,4
964,15,10,11,14
965,4,3,10,17
966,10,2,16,16
967,12,0,10,2
968,15,1,9,7
969,19,13,10,2
970,0,15,10,5
971,14,6,10,10
972,0,7,6,1
973,15,5,16,4
974,18,6,7,17
975,7,15,2,0
976,7,13,18,2
977,14,3,12,5
978,15,7,15,7
979,1,5,14,12
980,5,12,10,7
981,2,9,6,5
982,0,18,4,14
983,8,14,17,5
984,12,13,16,9
985,17,11,12,16
986,2,18,6,14
987,14,2,16,0
988,1,9,1,9
989,4,19,0,3
990,14,6,19,1
991,15,6,12,9
992,7,15,5,17
993,14,1,3,12
994,12,10,8,14
995,11,6,0,17
996,18,15,18,15
997,5,11,1,15
998,16,17,4,9
999,15,17,18,14
1000,2,10,14,18
1001,16,2,14,4
1002,4,15,7,12
1003,0,19,14,5
1004,6,10,16,0
1005,19,1,3,17
1006,8,19,6,1
1007,0,0,3,17
1008,18,2,3,17
1009,2,0,19,3
1010,15,10,9,16
1011,19,6,11,14
1012,9,10,6,13
1013,12,13,0,5
1014,13,11,0,4
1015,16,0,0,16
1016,10,13,12,11
1017,13,6,14,5
1018,7,9,1,15
1019,8,5,1,12
1020,16,12,15,13
1021,3,0,8,15
1022,11,17,11,17
1023,0,15,15,0
1024,15,16,6,5
1025,15,9,19,5
1026,10,7,6,11
1027,9,9,10,8
1028,3,4,3,4
1029,1,1,17,5
1030,18,4,0,2
1031,14,13,8,19
1032,19,3,1,1
1033,16,17,6,7
1034,19,1,11,9
1035,11,19,9,1
1036,7,10,3,14
1037,15,14,9,0
1038,3,1,11,13
1039,13,9,3,19
1040,17,11,8,0
1041,15,16,0,11
1042,2,9,7,4
1043,4,16,14,6
1044,13,9,0,2
1045,1,7,11,17
1046,7,9,16,0
1047,9,2,9,2
1048,9,9,8,10
1049,6,8,15,19
1050,7,18,11,14
1051,14,9,14,9
1052,13,18,8,3
1053,5,1,17,9
1054,12,2,1,13
1055,17,9,1,5
1056,1,14,2,13
1057,19,18,17,0
1058,10,0,4,6
1059,12,16,3,5
1060,19,15,5,9
1061,4,2,6,0
1062,16,0,16,0
1063,6,0,0,6
1064,7,0,6,1
1065,14,2,19,17
1066,19,10,15,14
1067,4,17,12,9
1068,3,16,16,3
1069,15,3,19,19
1070,13,18,14,17
1071,19,18,19,18
1072,8,2,1,9
1073,3,7,8,2
1074,5,9,12,2
1075,16,6,16,6
1076,5,18,19,4
1077,14,2,11,5
1078,3,11,8,6
1079,19,4,14,9
1080,3,9,11,1
1081,8,11,15,4
1082,4,2,7,19
1083,16,14,13,17
1084,11,10,11,10
1085,15,0,0,15
1086,17,1,1,17
1087,6,4,8,2
1088,7,6,1,12
1089,6,7,15,18
1090,15,9,1,3
1091,18,2,17,3
1092,3,11,13,1
1093,6,15,2,19
1094,6,4,18,12
1095,7,1,12,16
1096,6,12,4,14
1097,12,7,1,18
1098,10,3,15,18
1099,14,3,16,1
1100,14,12,2,4
1101,2,7,10,19
1102,1,11,9,3
1103,12,3,9,6
1104,3,0,5,18
1105,9,11,18,2
1106,11,0,8,3
1107,7,7,17,17
1108,7,15,16,6
1109,9,2,19,12
1110,17,12,6,3
1111,13,8,3,18
1112,9,12,2,19
1113,15,19,5,9
1114,0,18,12,6
1115,19,12,2,9
1116,0,6,6,0
1117,14,17,17,14
1118,1,1,3,19
1119,5,9,10,4
1120,18,18,1,15
1121,13,7,15,5
1122,6,4,9,1
1123,7,17,16,8
1124,11,11,15,7
1125,17,8,17,8
1126,1,13,7,7
1127,4,13,15,2
1128,14,7,17,4
1129,3,14,5,12
1130,10,17,13,14
1131,3,19,15,7
1132,11,11,16,6
1133,9,13,18,4
1134,5,19,13,11
1135,7,15,11,11
1136,19,7,7,19
1137,6,15,11,10
1138,1,4,1,4
1139,10,10,17,3
1140,12,14,8,18
1141,15,4,1,18
1142,2,8,18,12
1143,18,5,6,17
1144,12,4,18,18
1145,8,4,16,16
1146,6,9,14,1
1147,11,4,15,0
1148,11,16,6,1
1149,4,0,6,18
1150,1,0,12,9
1151,9,10,10,9
1152,13,8,13,8
1153,15,2,6,11
1154,6,1,9,18
1155,8,6,2,12
1156,14,10,9,15
1157,0,6,10,16
1158,19,5,4,0
1159,11,7,4,14
1160,5,0,18,7
1161,15,19,19,15
1162,16,9,12,13
1163,15,16,2,9
1164,16,4,17,3
1165,7,18,6,19
1166,0,11,16,15
1167,2,5,19,8
1168,4,15,13,6
1169,6,17,7,16
1170,11,16,0,7
1171,11,13,8,16
1172,6,3,17,12
1173,10,5,5,10
1174,8,11,8,11
1175,2,0,17,5
1176,15,13,13,15
1177,18,9,14,13
1178,8,9,5,12
1179,17,5,5,17
1180,10,4,2,12
1181,17,9,16,10
1182,12,11,7,16
1183,4,8,10,2
1184,7,6,9,4
1185,10,18,3,5
1186,14,4,19,19
1187,14,9,15,8
1188,4,1,17,8
1189,9,8,17,0
1190,16,8,10,14
1191,6,16,17,5
1192,11,3,9,5
1193,3,0,11,12
1194,4,3,18,9
1195,8,7,5,10
1196,7,15,6,16
1197,2,9,15,16
1198,10,0,10,0
1199,7,13,3,17
1200,7,17,8,16
1201,3,18,11,10
1202,6,2,7,1
1203,7,15,17,5
1204,11,5,4,12
1205,10,2,6,6
1206,9,15,15,9
1207,3,11,4,10
1208,3,15,13,5
1209,17,13,11,19
1210,0,14,18,16
1211,13,0,12,1
1212,14,6,3,17
1213,17,19,4,12
1214,2,11,13,0
1215,6,8,9,5
1216,4,17,9,12
1217,4,18,19,3
1218,3,6,16,13
1219,13,8,15,6
1220,4,10,6,8
1221,9,1,6,4
1222,1,19,6,14
1223,19,7,9,17
1224,18,12,14,16
1225,5,18,14,9
1226,15,2,19,18
1227,2,7,14,15
1228,4,16,12,8
1229,11,7,8,10
1230,0,6,11,15
1231,1,4,8,17
1232,8,14,15,7
1233,17,3,19,1
1234,16,8,7,17
1235,19,11,8,2
1236,12,0,2,10
1237,18,3,16,5
1238,8,15,9,14
1239,2,10,19,13
1240,12,15,10,17
1241,19,11,1,9
1242,5,1,7,19
1243,3,7,3,7
1244,16,18,19,15
1245,17,0,1,16
1246,2,19,2,19
1247,11,4,14,1
1248,10,6,8,8
1249,11,2,18,15
1250,10,5,4,11
1251,1,12,17,16
1252,6,6,9,3
1253,18,4,11,11
1254,13,8,12,9
1255,14,15,4,5
1256,6,10,15,1
1257,17,16,0,13
1258,14,11,16,9
1259,4,4,3,5
1260,11,4,5,10
1261,10,15,8,17
1262,0,1,10,11
1263,5,3,11,17
1264,11,4,9,6
1265,9,15,7,17
1266,14,17,4,7
1267,1,8,11,18
1268,4,8,1,11
1269,9,17,1,5
1270,8,17,16,9
1271,16,7,1,2
1272,2,19,15,6
1273,11,14,19,6
1274,8,2,0,10
1275,14,16,15,15
1276,12,15,19,8
1277,14,12,10,16
1278,19,6,14,11
1279,6,14,16,4
1280,2,11,8,5
1281,0,13,16,17
1282,14,5,3,16
1283,9,2,10,1
1284,7,17,7,17
1285,6,18,16,8
1286,16,17,1,12
1287,11,10,9,12
1288,7,1,14,14
1289,1,3,16,8
1290,4,8,6,6
1291,17,3,11,9
1292,18,7,17,8
1293,4,7,18,13
1294,9,13,2,0
1295,17,12,19,10
1296,2,12,14,0
1297,9,7,1,15
1298,7,16,5,18
1299,1,8,12,17
1300,15,13,3,5
1301,16,8,14,10
1302,0,3,18,5
1303,5,16,2,19
1304,4,2,11,15
1305,6,3,14,15
1306,11,15,3,3
1307,7,10,15,2
1308,11,11,10,12
1309,4,1,13,12
1310,6,3,16,13
1311,17,16,13,0
1312,11,7,16,2
1313,16,14,7,3
1314,10,10,4,16
1315,18,5,7,16
1316,8,18,5,1
1317,9,15,14,10
1318,14,18,0,12
1319,1,13,4,10
1320,10,12,13,9
1321,14,13,6,1
1322,7,19,18,8
1323,13,13,15,11
1324,18,19,5,12
1325,6,4,12,18
1326,15,6,9,12
1327,3,8,1,10
1328,19,11,17,13
1329,13,6,15,4
1330,14,14,0,8
1331,13,17,12,18
1332,5,16,8,13
1333,1,2,2,1
1334,4,19,3,0
1335,13,13,12,14
1336,3,1,0,4
1337,0,5,13,12
1338,3,10,8,5
1339,14,12,8,18
1340,7,10,12,5
1341,8,0,13,15
1342,1,9,12,18
1343,2,3,12,13
1344,5,0,9,16
1345,2,13,11,4
1346,0,17,14,3
1347,14,19,16,17
1348,3,1,3,1
1349,7,11,16,2
1350,4,4,2,6
1351,18,13,16,15
1352,9,8,6,11
1353,11,17,1,7
1354,14,2,9,7
1355,12,4,14,2
1356,8,14,8,14
1357,3,18,17,4
1358,9,7,10,6
1359,6,6,15,17
1360,1,9,0,10
