hyb,rmse
96,34.06725980569148
97,29.789286195317118
98,33.057818446135926
99,30.6488088258408
0,10.563356342639604
1,13.306716105968372
2,14.935023308390024
3,15.567857755612104
4,17.216031946999934
5,17.01492525055451
6,17.51842024811517
7,17.419611966212635
8,16.892595195963917
9,17.6413712950141
10,18.139533370766944
11,18.73393116589927
12,18.710500987668457
13,19.646274711508138
14,17.439018631211805
15,16.2023224076991
16,15.535357807278082
17,16.357439737651188
18,16.529719651988927
19,16.025285499758887
20,17.120534732257372
21,17.35381013552435
22,17.516850157655572
23,18.038294761940293
24,16.477484570081707
25,17.329970597056295
26,18.871291547860693
27,17.74276913973314
28,17.340363042791626
29,17.96443381228446
30,18.58582415883783
31,18.137539444119618
32,18.766697719116053
33,18.663646072294856
34,18.931991603202633
35,19.81820948780423
36,15.409143002786282
37,14.914886948859646
38,15.265376473446318
39,16.845819247602705
40,17.137653137115763
41,18.556748020401393
42,20.937366941147925
43,19.376575107356103
44,20.379154486194526
45,21.37553581714592
46,23.004413610258162
47,17.39937595539223
48,24.34615525148144
49,23.19500586506004
50,25.49439334920244
51,21.17885059785615
52,20.710477796591256
53,22.4781094518335
54,27.99331181415846
55,19.52961015457094
56,20.829096999779395
57,17.219757801697455
58,18.671416129376926
59,20.585827209441643
60,18.12409835048607
61,17.89487906979216
62,20.772172982405447
63,18.94427546934084
64,18.586328913003513
65,22.607908742094924
66,19.76319741598082
67,18.718007232098834
68,19.857987099670396
69,17.909448654837767
70,18.49269480422972
71,20.00133758174757
72,18.694779106814156
73,19.252837295033704
74,18.85230060572173
75,19.94630498218942
76,17.054592523053085
77,18.523665347313727
78,18.001730024633364
79,20.450407275918597
80,20.68427639298472
81,19.492603003333393
82,20.45759975961844
83,20.875861655319728
84,19.98294637254411
85,21.419961586557424
87,19.221173255367482
88,20.77456899902939
90,18.943686450796715
91,19.05235970098792
92,20.673328131647338
93,21.57289349950075
94,18.409082983573754
95,21.4500616266492
96,16.547993729955706
97,18.29297218532634
98,20.3054797178635
99,19.53733877254913
0,13.401244432405774
1,14.132493982630235
2,15.225544237690357
3,15.632583111735
4,18.500866766276868
5,12.577555931395658
6,12.296071065655305
7,16.05159857641117
8,16.26859986733171
9,16.294052427882527
10,16.216836123855504
11,15.751112814381543
12,15.720346947662529
13,17.30202534539047
14,16.47562667790145
15,15.799880275087427
16,16.374644264724633
17,19.25835267458377
18,17.160860072477874
19,18.733001370220737
20,16.631716338024834
21,16.99829170529541
22,17.21666810798792
23,17.936771111457443
24,16.8387508466629
25,19.449593846396834
26,20.26496821430472
27,17.313641101579194
28,16.306855505726748
29,18.34594085790947
30,17.21279618361205
31,20.895175431993163
32,20.256984333679203
33,18.727912788998598
34,19.506117587200162
35,19.556135285255365
36,17.865768760582597
37,20.085032772812408
38,19.452838586607015
39,19.357685788523817
40,21.232154074329216
41,23.561557359810216
42,21.22763563590819
43,23.928684200617194
44,23.987362654676556
45,23.9764944544821
46,26.19758460780058
47,25.03359403854854
48,27.679912087656426
49,28.221418305109562
50,26.10757215973867
51,25.988498124395118
52,30.229634141688745
53,29.17466234812733
54,32.21935877884367
55,22.13545001885516
56,24.40087126787276
57,24.40401987961108
58,22.926004611262545
59,25.838797335277455
60,24.437118037330137
61,24.893053163869702
62,23.83924841244514
63,24.675776590606645
64,25.717381602956383
65,25.261073428754106
66,23.153146751687398
