,Unnamed: 0.1,Unnamed: 0,pos,cell,ch,lvf,zvf,lwvf,svf,dr,n_barcodes,negative_control_barcodes,gene_encoding_barcodes,est_fp_rate,est_fdr,z
45,0,0,1.0,59.0,,2.0,1.0,0.0,0.0,0.0,1071.0,580,1071.0,0.0,0.0802405890367811,0
46,0,0,1.0,60.0,,2.0,1.0,0.0,0.0,0.0,524.0,129,524.0,0.0,0.0364765712711655,0
47,0,0,1.0,61.0,,2.0,1.0,0.0,0.0,0.0,1554.0,965,1554.0,0.0,0.0920093333980704,0
48,0,0,1.0,62.0,,2.0,1.0,0.0,0.0,0.0,35.0,16,35.0,0.0,0.0677341248144966,0
49,0,0,1.0,64.0,,2.0,1.0,0.0,0.0,0.0,64.0,25,64.0,0.0,0.0578782804811372,0
50,0,0,1.0,65.0,,2.0,1.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.2963367960634226,0
51,0,0,1.0,66.0,,2.0,1.0,0.0,0.0,0.0,19.0,4,19.0,0.0,0.0311933469540444,0
52,0,0,1.0,68.0,,2.0,1.0,0.0,0.0,0.0,31.0,25,31.0,0.0,0.1194906435739607,0
53,0,0,1.0,70.0,,2.0,1.0,0.0,0.0,0.0,769.0,244,769.0,0.0,0.0470131197915963,0
54,0,0,1.0,71.0,,2.0,1.0,0.0,0.0,0.0,562.0,281,562.0,0.0,0.0740841990158556,0
55,0,0,1.0,72.0,,2.0,1.0,0.0,0.0,0.0,330.0,56,330.0,0.0,0.0251437281508358,0
56,0,0,1.0,73.0,,2.0,1.0,0.0,0.0,0.0,319.0,234,319.0,0.0,0.1086877904057067,0
57,0,0,1.0,74.0,,2.0,1.0,0.0,0.0,0.0,151.0,38,151.0,0.0,0.0372874114251988,0
58,0,0,1.0,75.0,,2.0,1.0,0.0,0.0,0.0,399.0,250,399.0,0.0,0.0928373421251324,0
59,0,0,1.0,76.0,,2.0,1.0,0.0,0.0,0.0,326.0,231,326.0,0.0,0.1049904906298322,0
60,0,0,1.0,77.0,,2.0,1.0,0.0,0.0,0.0,29.0,14,29.0,0.0,0.0715295714635847,0
61,0,0,1.0,78.0,,2.0,1.0,0.0,0.0,0.0,93.0,23,93.0,0.0,0.0366437973626812,0
62,0,0,1.0,79.0,,2.0,1.0,0.0,0.0,0.0,28.0,7,28.0,0.0,0.0370420995079278,0
63,0,0,1.0,80.0,,2.0,1.0,0.0,0.0,0.0,165.0,48,165.0,0.0,0.0431035339728614,0
64,0,0,1.0,81.0,,2.0,1.0,0.0,0.0,0.0,472.0,285,472.0,0.0,0.0894660877945714,0
65,0,0,1.0,82.0,,2.0,1.0,0.0,0.0,0.0,501.0,198,501.0,0.0,0.0585575704795984,0
66,0,0,1.0,83.0,,2.0,1.0,0.0,0.0,0.0,249.0,88,249.0,0.0,0.0523647350473517,0
67,0,0,1.0,84.0,,2.0,1.0,0.0,0.0,0.0,455.0,140,455.0,0.0,0.0455902763174496,0
68,0,0,1.0,85.0,,2.0,1.0,0.0,0.0,0.0,100.0,16,100.0,0.0,0.0237069436850738,0
69,0,0,1.0,86.0,,2.0,1.0,0.0,0.0,0.0,449.0,178,449.0,0.0,0.0587393649212574,0
70,0,0,1.0,87.0,,2.0,1.0,0.0,0.0,0.0,322.0,160,322.0,0.0,0.0736240487114093,0
71,0,0,1.0,88.0,,2.0,1.0,0.0,0.0,0.0,763.0,288,763.0,0.0,0.0559272590211439,0
72,0,0,1.0,89.0,,2.0,1.0,0.0,0.0,0.0,11.0,4,11.0,0.0,0.0538794174660768,0
73,0,0,1.0,90.0,,2.0,1.0,0.0,0.0,0.0,34.0,4,34.0,0.0,0.0174315762390248,0
74,0,0,1.0,92.0,,2.0,1.0,0.0,0.0,0.0,208.0,58,208.0,0.0,0.0413161879126887,0
75,0,0,1.0,93.0,,2.0,1.0,0.0,0.0,0.0,4.0,1,4.0,0.0,0.0370420995079278,0
76,0,0,1.0,94.0,,2.0,1.0,0.0,0.0,0.0,217.0,96,217.0,0.0,0.065549153046287,0
77,0,0,1.0,95.0,,2.0,1.0,0.0,0.0,0.0,15.0,4,15.0,0.0,0.0395115728084563,0
78,0,0,1.0,96.0,,2.0,1.0,0.0,0.0,0.0,89.0,14,89.0,0.0,0.0233073884544264,0
79,0,0,1.0,98.0,,2.0,1.0,0.0,0.0,0.0,48.0,7,48.0,0.0,0.0216078913796245,0
0,0,0,1.0,6.0,,2.0,1.0,0.0,0.0,0.0,1125.0,1032,1125.0,0.0,0.1359198104610898,1
1,0,0,1.0,7.0,,2.0,1.0,0.0,0.0,0.0,255.0,218,255.0,0.0,0.1266694540035806,1
2,0,0,1.0,8.0,,2.0,1.0,0.0,0.0,0.0,327.0,226,327.0,0.0,0.1024038469576965,1
3,0,0,1.0,10.0,,2.0,1.0,0.0,0.0,0.0,492.0,430,492.0,0.0,0.1294967706374712,1
4,0,0,1.0,11.0,,2.0,1.0,0.0,0.0,0.0,3627.0,3119,3627.0,0.0,0.1274158349768148,1
5,0,0,1.0,12.0,,2.0,1.0,0.0,0.0,0.0,673.0,353,673.0,0.0,0.077716856619902,1
6,0,0,1.0,13.0,,2.0,1.0,0.0,0.0,0.0,1745.0,1006,1745.0,0.0,0.0854197182922072,1
7,0,0,1.0,14.0,,2.0,1.0,0.0,0.0,0.0,2189.0,1767,2189.0,0.0,0.1196041842494444,1
8,0,0,1.0,15.0,,2.0,1.0,0.0,0.0,0.0,2944.0,2599,2944.0,0.0,0.1308049138873701,1
9,0,0,1.0,16.0,,2.0,1.0,0.0,0.0,0.0,2445.0,2056,2445.0,0.0,0.1245947756045801,1
10,0,0,1.0,17.0,,2.0,1.0,0.0,0.0,0.0,228.0,125,228.0,0.0,0.0812326743594908,1
11,0,0,1.0,19.0,,2.0,1.0,0.0,0.0,0.0,73.0,47,73.0,0.0,0.0953960918834305,1
12,0,0,1.0,20.0,,2.0,1.0,0.0,0.0,0.0,339.0,299,339.0,0.0,0.1306854012138102,1
13,0,0,1.0,21.0,,2.0,1.0,0.0,0.0,0.0,3523.0,2751,3523.0,0.0,0.1157000462631955,1
14,0,0,1.0,22.0,,2.0,1.0,0.0,0.0,0.0,611.0,463,611.0,0.0,0.1122781805052084,1
15,0,0,1.0,23.0,,2.0,1.0,0.0,0.0,0.0,1313.0,872,1313.0,0.0,0.0984027746257824,1
16,0,0,1.0,24.0,,2.0,1.0,0.0,0.0,0.0,2537.0,1979,2537.0,0.0,0.1155795268840191,1
17,0,0,1.0,25.0,,2.0,1.0,0.0,0.0,0.0,3624.0,2888,3624.0,0.0,0.1180768028464631,1
18,0,0,1.0,26.0,,2.0,1.0,0.0,0.0,0.0,54.0,82,54.0,0.0,0.2249964562703764,1
19,0,0,1.0,27.0,,2.0,1.0,0.0,0.0,0.0,2142.0,1816,2142.0,0.0,0.1256180255955125,1
20,0,0,1.0,28.0,,2.0,1.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.1481683980317113,1
21,0,0,1.0,29.0,,2.0,1.0,0.0,0.0,0.0,921.0,693,921.0,0.0,0.1114882734375417,1
22,0,0,1.0,30.0,,2.0,1.0,0.0,0.0,0.0,197.0,104,197.0,0.0,0.0782208801791775,1
23,0,0,1.0,31.0,,2.0,1.0,0.0,0.0,0.0,939.0,847,939.0,0.0,0.1336513664886682,1
24,0,0,1.0,32.0,,2.0,1.0,0.0,0.0,0.0,92.0,49,92.0,0.0,0.0789157772125419,1
25,0,0,1.0,33.0,,2.0,1.0,0.0,0.0,0.0,226.0,202,226.0,0.0,0.1324337008956004,1
26,0,0,1.0,34.0,,2.0,1.0,0.0,0.0,0.0,6266.0,5421,6266.0,0.0,0.1281871825295095,1
27,0,0,1.0,35.0,,2.0,1.0,0.0,0.0,0.0,1685.0,1206,1685.0,0.0,0.1060481234577114,1
28,0,0,1.0,36.0,,2.0,1.0,0.0,0.0,0.0,385.0,367,385.0,0.0,0.1412410443575014,1
29,0,0,1.0,37.0,,2.0,1.0,0.0,0.0,0.0,339.0,242,339.0,0.0,0.1057721307483013,1
30,0,0,1.0,38.0,,2.0,1.0,0.0,0.0,0.0,2001.0,1518,2001.0,0.0,0.1124036122999189,1
31,0,0,1.0,39.0,,2.0,1.0,0.0,0.0,0.0,7.0,5,7.0,0.0,0.1058345700226509,1
32,0,0,1.0,41.0,,2.0,1.0,0.0,0.0,0.0,233.0,197,233.0,0.0,0.1252754266620048,1
33,0,0,1.0,42.0,,2.0,1.0,0.0,0.0,0.0,246.0,200,246.0,0.0,0.1204621122209035,1
34,0,0,1.0,43.0,,2.0,1.0,0.0,0.0,0.0,95.0,55,95.0,0.0,0.0857817041236223,1
35,0,0,1.0,44.0,,2.0,1.0,0.0,0.0,0.0,2327.0,2074,2327.0,0.0,0.1320589847519421,1
36,0,0,1.0,46.0,,2.0,1.0,0.0,0.0,0.0,469.0,382,469.0,0.0,0.120683002234784,1
37,0,0,1.0,47.0,,2.0,1.0,0.0,0.0,0.0,1786.0,1582,1786.0,0.0,0.1312443480885595,1
38,0,0,1.0,48.0,,2.0,1.0,0.0,0.0,0.0,473.0,327,473.0,0.0,0.1024335436709716,1
39,0,0,1.0,49.0,,2.0,1.0,0.0,0.0,0.0,332.0,341,332.0,0.0,0.1521850112313661,1
40,0,0,1.0,50.0,,2.0,1.0,0.0,0.0,0.0,491.0,519,491.0,0.0,0.1566179197117274,1
41,0,0,1.0,51.0,,2.0,1.0,0.0,0.0,0.0,461.0,416,461.0,0.0,0.133705105382195,1
42,0,0,1.0,52.0,,2.0,1.0,0.0,0.0,0.0,792.0,709,792.0,0.0,0.132640649248085,1
43,0,0,1.0,53.0,,2.0,1.0,0.0,0.0,0.0,109.0,96,109.0,0.0,0.1304969377160026,1
44,0,0,1.0,54.0,,2.0,1.0,0.0,0.0,0.0,848.0,710,848.0,0.0,0.1240560879746639,1
45,0,0,1.0,55.0,,2.0,1.0,0.0,0.0,0.0,1955.0,1754,1955.0,0.0,0.1329347161880417,1
46,0,0,1.0,56.0,,2.0,1.0,0.0,0.0,0.0,2542.0,2273,2542.0,0.0,0.1324888940700549,1
47,0,0,1.0,57.0,,2.0,1.0,0.0,0.0,0.0,338.0,233,338.0,0.0,0.1021397536727477,1
48,0,0,1.0,58.0,,2.0,1.0,0.0,0.0,0.0,170.0,99,170.0,0.0,0.086286302383173,1
49,0,0,1.0,59.0,,2.0,1.0,0.0,0.0,0.0,2345.0,2121,2345.0,0.0,0.1340149988167418,1
50,0,0,1.0,60.0,,2.0,1.0,0.0,0.0,0.0,2179.0,1729,2179.0,0.0,0.1175691418984987,1
51,0,0,1.0,61.0,,2.0,1.0,0.0,0.0,0.0,4307.0,4091,4307.0,0.0,0.1407376169834527,1
52,0,0,1.0,62.0,,2.0,1.0,0.0,0.0,0.0,698.0,616,698.0,0.0,0.1307617953976134,1
53,0,0,1.0,63.0,,2.0,1.0,0.0,0.0,0.0,170.0,107,170.0,0.0,0.093258932878783,1
54,0,0,1.0,64.0,,2.0,1.0,0.0,0.0,0.0,482.0,347,482.0,0.0,0.1066689504502153,1
55,0,0,1.0,65.0,,2.0,1.0,0.0,0.0,0.0,34.0,32,34.0,0.0,0.1394526099121988,1
56,0,0,1.0,66.0,,2.0,1.0,0.0,0.0,0.0,73.0,46,73.0,0.0,0.0933663878008043,1
57,0,0,1.0,67.0,,2.0,1.0,0.0,0.0,0.0,113.0,95,113.0,0.0,0.1245663523275449,1
58,0,0,1.0,68.0,,2.0,1.0,0.0,0.0,0.0,154.0,129,154.0,0.0,0.124115086662927,1
59,0,0,1.0,70.0,,2.0,1.0,0.0,0.0,0.0,2418.0,2056,2418.0,0.0,0.125986032404135,1
60,0,0,1.0,71.0,,2.0,1.0,0.0,0.0,0.0,3172.0,2669,3172.0,0.0,0.1246725896426978,1
61,0,0,1.0,72.0,,2.0,1.0,0.0,0.0,0.0,1413.0,1187,1413.0,0.0,0.1244698432155989,1
62,0,0,1.0,73.0,,2.0,1.0,0.0,0.0,0.0,854.0,881,854.0,0.0,0.152852878999927,1
63,0,0,1.0,74.0,,2.0,1.0,0.0,0.0,0.0,326.0,209,326.0,0.0,0.0949913962841339,1
64,0,0,1.0,75.0,,2.0,1.0,0.0,0.0,0.0,1185.0,1207,1185.0,0.0,0.1509192037335658,1
65,0,0,1.0,76.0,,2.0,1.0,0.0,0.0,0.0,2643.0,2223,2643.0,0.0,0.1246229091276936,1
66,0,0,1.0,77.0,,2.0,1.0,0.0,0.0,0.0,156.0,207,156.0,0.0,0.1966080666190015,1
67,0,0,1.0,78.0,,2.0,1.0,0.0,0.0,0.0,664.0,467,664.0,0.0,0.1042087980132668,1
68,0,0,1.0,79.0,,2.0,1.0,0.0,0.0,0.0,177.0,141,177.0,0.0,0.1180324526693293,1
69,0,0,1.0,80.0,,2.0,1.0,0.0,0.0,0.0,1210.0,843,1210.0,0.0,0.1032280657361426,1
70,0,0,1.0,81.0,,2.0,1.0,0.0,0.0,0.0,1144.0,1188,1144.0,0.0,0.1538671825713925,1
71,0,0,1.0,82.0,,2.0,1.0,0.0,0.0,0.0,1346.0,1278,1346.0,0.0,0.1406829217567066,1
72,0,0,1.0,83.0,,2.0,1.0,0.0,0.0,0.0,1006.0,1027,1006.0,0.0,0.1512613765194508,1
73,0,0,1.0,84.0,,2.0,1.0,0.0,0.0,0.0,2672.0,1973,2672.0,0.0,0.1094072789358407,1
74,0,0,1.0,85.0,,2.0,1.0,0.0,0.0,0.0,714.0,531,714.0,0.0,0.1101924640824071,1
75,0,0,1.0,86.0,,2.0,1.0,0.0,0.0,0.0,1440.0,1305,1440.0,0.0,0.1342776107162384,1
76,0,0,1.0,87.0,,2.0,1.0,0.0,0.0,0.0,1111.0,1006,1111.0,0.0,0.13416508408632,1
77,0,0,1.0,88.0,,2.0,1.0,0.0,0.0,0.0,2586.0,2431,2586.0,0.0,0.1392874615680936,1
78,0,0,1.0,89.0,,2.0,1.0,0.0,0.0,0.0,164.0,148,164.0,0.0,0.1337129445652029,1
79,0,0,1.0,90.0,,2.0,1.0,0.0,0.0,0.0,211.0,186,211.0,0.0,0.1306129006345891,1
80,0,0,1.0,92.0,,2.0,1.0,0.0,0.0,0.0,1705.0,1110,1705.0,0.0,0.0964615377215246,1
81,0,0,1.0,93.0,,2.0,1.0,0.0,0.0,0.0,108.0,78,108.0,0.0,0.1070105096895693,1
82,0,0,1.0,94.0,,2.0,1.0,0.0,0.0,0.0,1079.0,974,1079.0,0.0,0.1337497865457709,1
83,0,0,1.0,95.0,,2.0,1.0,0.0,0.0,0.0,222.0,123,222.0,0.0,0.0820933016121643,1
84,0,0,1.0,96.0,,2.0,1.0,0.0,0.0,0.0,751.0,595,751.0,0.0,0.1173904085604104,1
85,0,0,1.0,97.0,,2.0,1.0,0.0,0.0,0.0,74.0,41,74.0,0.0,0.0820933016121643,1
86,0,0,1.0,98.0,,2.0,1.0,0.0,0.0,0.0,353.0,229,353.0,0.0,0.0961205754936597,1
87,0,0,1.0,100.0,,2.0,1.0,0.0,0.0,0.0,20.0,11,20.0,0.0,0.0814926189174412,1
88,0,0,1.0,101.0,,2.0,1.0,0.0,0.0,0.0,74.0,51,74.0,0.0,0.1021160581029361,1
89,0,0,1.0,103.0,,2.0,1.0,0.0,0.0,0.0,268.0,221,268.0,0.0,0.1221836416604783,1
90,0,0,1.0,104.0,,2.0,1.0,0.0,0.0,0.0,8.0,16,8.0,0.0,0.2963367960634226,1
91,0,0,1.0,105.0,,2.0,1.0,0.0,0.0,0.0,42.0,52,42.0,0.0,0.1834465880392616,1
92,0,0,1.0,106.0,,2.0,1.0,0.0,0.0,0.0,140.0,150,140.0,0.0,0.1587518550339764,1
93,0,0,1.0,107.0,,2.0,1.0,0.0,0.0,0.0,56.0,59,56.0,0.0,0.1561059907834101,1
94,0,0,1.0,108.0,,2.0,1.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.2963367960634226,1
95,0,0,1.0,109.0,,2.0,1.0,0.0,0.0,0.0,331.0,333,331.0,0.0,0.149063675361208,1
96,0,0,1.0,113.0,,2.0,1.0,0.0,0.0,0.0,8.0,5,8.0,0.0,0.0926052487698195,1
0,0,0,1.0,6.0,,2.0,1.0,0.0,0.0,0.0,179.0,251,179.0,0.0,0.2077668598098298,2
1,0,0,1.0,7.0,,2.0,1.0,0.0,0.0,0.0,143.0,159,143.0,0.0,0.1647466803289657,2
2,0,0,1.0,8.0,,2.0,1.0,0.0,0.0,0.0,636.0,415,636.0,0.0,0.0966822094074845,2
3,0,0,1.0,10.0,,2.0,1.0,0.0,0.0,0.0,100.0,150,100.0,0.0,0.2222525970475669,2
4,0,0,1.0,11.0,,2.0,1.0,0.0,0.0,0.0,3480.0,3274,3480.0,0.0,0.1393975101022479,2
5,0,0,1.0,12.0,,2.0,1.0,0.0,0.0,0.0,631.0,313,631.0,0.0,0.0734971609887886,2
6,0,0,1.0,13.0,,2.0,1.0,0.0,0.0,0.0,1349.0,1155,1349.0,0.0,0.126860266661695,2
7,0,0,1.0,14.0,,2.0,1.0,0.0,0.0,0.0,2182.0,2101,2182.0,0.0,0.1426681046125689,2
8,0,0,1.0,15.0,,2.0,1.0,0.0,0.0,0.0,3065.0,2732,3065.0,0.0,0.1320704937757374,2
9,0,0,1.0,16.0,,2.0,1.0,0.0,0.0,0.0,1795.0,1745,1795.0,0.0,0.1440411446046441,2
10,0,0,1.0,17.0,,2.0,1.0,0.0,0.0,0.0,187.0,111,187.0,0.0,0.0879502255696254,2
11,0,0,1.0,19.0,,2.0,1.0,0.0,0.0,0.0,113.0,64,113.0,0.0,0.0839183847259249,2
12,0,0,1.0,21.0,,2.0,1.0,0.0,0.0,0.0,3619.0,3320,3619.0,0.0,0.135926797862747,2
13,0,0,1.0,22.0,,2.0,1.0,0.0,0.0,0.0,1002.0,656,1002.0,0.0,0.0970044601884257,2
14,0,0,1.0,23.0,,2.0,1.0,0.0,0.0,0.0,2068.0,1682,2068.0,0.0,0.1205122076834325,2
15,0,0,1.0,24.0,,2.0,1.0,0.0,0.0,0.0,1890.0,1729,1890.0,0.0,0.1355466456067877,2
16,0,0,1.0,25.0,,2.0,1.0,0.0,0.0,0.0,3483.0,3081,3483.0,0.0,0.1310671358988523,2
17,0,0,1.0,26.0,,2.0,1.0,0.0,0.0,0.0,342.0,332,342.0,0.0,0.1438359887325384,2
18,0,0,1.0,27.0,,2.0,1.0,0.0,0.0,0.0,2148.0,1974,2148.0,0.0,0.1361659300347291,2
19,0,0,1.0,29.0,,2.0,1.0,0.0,0.0,0.0,1787.0,1530,1787.0,0.0,0.1268593447053823,2
20,0,0,1.0,30.0,,2.0,1.0,0.0,0.0,0.0,232.0,152,232.0,0.0,0.0970758469862936,2
21,0,0,1.0,31.0,,2.0,1.0,0.0,0.0,0.0,1333.0,1208,1333.0,0.0,0.1342741371510182,2
22,0,0,1.0,32.0,,2.0,1.0,0.0,0.0,0.0,193.0,104,193.0,0.0,0.0798420383176061,2
23,0,0,1.0,33.0,,2.0,1.0,0.0,0.0,0.0,312.0,167,312.0,0.0,0.0793080848438967,2
24,0,0,1.0,34.0,,2.0,1.0,0.0,0.0,0.0,6208.0,6056,6208.0,0.0,0.1445405635438215,2
25,0,0,1.0,35.0,,2.0,1.0,0.0,0.0,0.0,1851.0,1791,1851.0,0.0,0.1433655326173933,2
26,0,0,1.0,36.0,,2.0,1.0,0.0,0.0,0.0,442.0,434,442.0,0.0,0.1454866170718613,2
27,0,0,1.0,37.0,,2.0,1.0,0.0,0.0,0.0,250.0,208,250.0,0.0,0.1232761071623838,2
28,0,0,1.0,38.0,,2.0,1.0,0.0,0.0,0.0,2964.0,2802,2964.0,0.0,0.1400701252647959,2
29,0,0,1.0,41.0,,2.0,1.0,0.0,0.0,0.0,229.0,202,229.0,0.0,0.1306987615825575,2
30,0,0,1.0,42.0,,2.0,1.0,0.0,0.0,0.0,278.0,215,278.0,0.0,0.1145906675425105,2
31,0,0,1.0,43.0,,2.0,1.0,0.0,0.0,0.0,141.0,43,141.0,0.0,0.0451861072011601,2
32,0,0,1.0,44.0,,2.0,1.0,0.0,0.0,0.0,1854.0,1704,1854.0,0.0,0.1361806635631262,2
33,0,0,1.0,46.0,,2.0,1.0,0.0,0.0,0.0,375.0,221,375.0,0.0,0.0873205759066885,2
34,0,0,1.0,47.0,,2.0,1.0,0.0,0.0,0.0,945.0,809,945.0,0.0,0.126844692071592,2
35,0,0,1.0,48.0,,2.0,1.0,0.0,0.0,0.0,476.0,279,476.0,0.0,0.0868466030479988,2
36,0,0,1.0,49.0,,2.0,1.0,0.0,0.0,0.0,256.0,250,256.0,0.0,0.144695701202843,2
37,0,0,1.0,50.0,,2.0,1.0,0.0,0.0,0.0,252.0,258,252.0,0.0,0.1516962170324663,2
38,0,0,1.0,51.0,,2.0,1.0,0.0,0.0,0.0,2008.0,1348,2008.0,0.0,0.099467629754356,2
39,0,0,1.0,52.0,,2.0,1.0,0.0,0.0,0.0,580.0,464,580.0,0.0,0.118534718425369,2
40,0,0,1.0,53.0,,2.0,1.0,0.0,0.0,0.0,749.0,510,749.0,0.0,0.1008890293673868,2
41,0,0,1.0,54.0,,2.0,1.0,0.0,0.0,0.0,2491.0,2142,2491.0,0.0,0.1274093571191993,2
42,0,0,1.0,55.0,,2.0,1.0,0.0,0.0,0.0,2304.0,2037,2304.0,0.0,0.1309978414889739,2
43,0,0,1.0,56.0,,2.0,1.0,0.0,0.0,0.0,2290.0,2097,2290.0,0.0,0.1356808430884273,2
44,0,0,1.0,57.0,,2.0,1.0,0.0,0.0,0.0,656.0,513,656.0,0.0,0.1158694941924815,2
45,0,0,1.0,58.0,,2.0,1.0,0.0,0.0,0.0,268.0,123,268.0,0.0,0.0680026602906734,2
46,0,0,1.0,59.0,,2.0,1.0,0.0,0.0,0.0,1246.0,1252,1246.0,0.0,0.14888188951501,2
47,0,0,1.0,60.0,,2.0,1.0,0.0,0.0,0.0,1569.0,1527,1569.0,0.0,0.1442021311627936,2
48,0,0,1.0,61.0,,2.0,1.0,0.0,0.0,0.0,3446.0,3550,3446.0,0.0,0.1526401082450885,2
49,0,0,1.0,62.0,,2.0,1.0,0.0,0.0,0.0,2535.0,1935,2535.0,0.0,0.1130989547105962,2
50,0,0,1.0,63.0,,2.0,1.0,0.0,0.0,0.0,514.0,331,514.0,0.0,0.0954158360865689,2
