,Unnamed: 0.1,Unnamed: 0,pos,cell,ch,lvf,zvf,lwvf,svf,dr,n_barcodes,negative_control_barcodes,gene_encoding_barcodes,est_fp_rate,est_fdr,z
0,0,0,4.0,6.0,,2.0,1.0,0.0,0.0,0.0,34.0,0,34.0,0.0,0.0,0
1,0,0,4.0,7.0,,2.0,1.0,0.0,0.0,0.0,43.0,0,43.0,0.0,0.0,0
2,0,0,4.0,8.0,,2.0,1.0,0.0,0.0,0.0,2.0,0,2.0,0.0,0.0,0
3,0,0,4.0,11.0,,2.0,1.0,0.0,0.0,0.0,47.0,0,47.0,0.0,0.0,0
4,0,0,4.0,13.0,,2.0,1.0,0.0,0.0,0.0,25.0,0,25.0,0.0,0.0,0
5,0,0,4.0,14.0,,2.0,1.0,0.0,0.0,0.0,34.0,0,34.0,0.0,0.0,0
6,0,0,4.0,15.0,,2.0,1.0,0.0,0.0,0.0,5.0,0,5.0,0.0,0.0,0
7,0,0,4.0,18.0,,2.0,1.0,0.0,0.0,0.0,14.0,0,14.0,0.0,0.0,0
8,0,0,4.0,19.0,,2.0,1.0,0.0,0.0,0.0,15.0,0,15.0,0.0,0.0,0
9,0,0,4.0,20.0,,2.0,1.0,0.0,0.0,0.0,42.0,0,42.0,0.0,0.0,0
10,0,0,4.0,21.0,,2.0,1.0,0.0,0.0,0.0,33.0,0,33.0,0.0,0.0,0
11,0,0,4.0,23.0,,2.0,1.0,0.0,0.0,0.0,52.0,0,52.0,0.0,0.0,0
12,0,0,4.0,25.0,,2.0,1.0,0.0,0.0,0.0,62.0,0,62.0,0.0,0.0,0
13,0,0,4.0,26.0,,2.0,1.0,0.0,0.0,0.0,54.0,0,54.0,0.0,0.0,0
14,0,0,4.0,27.0,,2.0,1.0,0.0,0.0,0.0,40.0,0,40.0,0.0,0.0,0
15,0,0,4.0,30.0,,2.0,1.0,0.0,0.0,0.0,41.0,1,41.0,0.0,0.0036138633666271,0
16,0,0,4.0,32.0,,2.0,1.0,0.0,0.0,0.0,9.0,0,9.0,0.0,0.0,0
17,0,0,4.0,33.0,,2.0,1.0,0.0,0.0,0.0,68.0,1,68.0,0.0,0.0021789470298781,0
18,0,0,4.0,34.0,,2.0,1.0,0.0,0.0,0.0,64.0,0,64.0,0.0,0.0,0
19,0,0,4.0,36.0,,2.0,1.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0
20,0,0,4.0,37.0,,2.0,1.0,0.0,0.0,0.0,10.0,0,10.0,0.0,0.0,0
